Date,spec,label,sector_col,exclude_psu,Promoter_Group,group_display,n_stocks,group_mean_sector_residual,group_ss,group_r2_contribution,share_of_group_r2
2019-11-08,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_ADAG,Reliance (ADAG),3,0.16932839293569443,0.0860163139625548,0.19668097582801605,0.775394761942951
2019-11-08,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,0.03851671488975926,0.0014835373258990027,0.00339218870808766,0.013373359292630319
2019-11-08,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,9,-0.031233300181720887,0.008779671362173374,0.020075195639204742,0.07914441891538558
2019-11-15,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,-0.005030999480130312,5.0621911538142936e-05,0.00024291927164590938,0.0016384413594664402
2019-11-15,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,-0.018194674529626396,0.001324184724956142,0.006354362748009048,0.042858891634447095
2019-11-15,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,-0.018808887291884558,0.0021226454469528986,0.010185934712239827,0.06870206963935484
2019-11-15,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,-0.005503459714333943,0.0009692182024734927,0.00465098556449051,0.03136995702115568
2019-11-15,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,-0.014423295716633575,0.001040157296647302,0.004991400862220583,0.033665989359047084
2019-11-15,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_ADAG,Reliance (ADAG),3,-0.09058136821970066,0.024614952805658986,0.11811972771205373,0.7966936749853458
2019-11-15,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,0.025148638337867214,0.0006324540102488446,0.003034955868930823,0.02047016354906564
2019-11-15,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,9,0.003974201009768984,0.00014214846299443935,0.0006821275618992847,0.004600812452117413
2019-11-22,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,0.033134631205895285,0.002195807570301379,0.004648676947812481,0.017740438001238423
2019-11-22,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,-0.029073836616874415,0.0033811519024988302,0.007158133125500298,0.027317109436332362
2019-11-22,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,0.08345005233103941,0.0417834674043193,0.0884584989819822,0.33757831195624943
2019-11-22,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,0.0061669053256898625,0.0012169830814727036,0.0025764376046592606,0.009832288219344894
2019-11-22,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,0.007914724326503045,0.00031321430582269543,0.0006630964128624484,0.0025305309302608016
2019-11-22,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_ADAG,Reliance (ADAG),3,-0.15506862774767025,0.07213883793463657,0.15272292412340036,0.5828263820427374
2019-11-22,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,0.050449799897265314,0.0025451823096741114,0.005388327506921857,0.020563117450417157
2019-11-22,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,9,0.004708171238096982,0.000199501887665193,0.0004223593354799153,0.0016118219634194172
2019-11-29,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,0.008626024365830952,0.00014881659271981856,8.993474828058038e-05,0.039181398197506934
2019-11-29,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,-0.005377500392413704,0.00011567004188163818,6.990320037641836e-05,0.030454359205895246
2019-11-29,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,0.0075144469438499575,0.0003388014772316158,0.00020474884564304583,0.08920185139776866
2019-11-29,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,-0.009513928030273686,0.0028964744500872748,0.0017504345168026444,0.7626025883514316
2019-11-29,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,0.005570665059317763,0.0001551615460155189,9.376921167657543e-05,0.04085193867340315
2019-11-29,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,0.005631231126653386,3.1710764001789967e-05,1.9163854824006264e-05,0.008349015716550778
2019-11-29,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,9,0.0035199295178966203,0.00011150913429863941,6.738862744300704e-05,0.029358848457443677
2019-12-06,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,-0.010426357474406837,0.00021741786036823864,0.0011304094286033483,0.018877242241110318
2019-12-06,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,0.030479426558696322,0.003715981773387851,0.01932031170779315,0.32263903241888686
2019-12-06,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,0.0026650836053881822,4.261602374225323e-05,0.00022157128658260224,0.0037001238176702428
2019-12-06,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,-0.013451620798474213,0.005790275267390209,0.030105078512780933,0.5027389593481735
2019-12-06,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,-0.005924014909009893,0.0001754697632108575,0.0009123108581438624,0.015235110954139038
2019-12-06,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_ADAG,Reliance (ADAG),1,0.002233455905531971,4.988325281955637e-06,2.5935541459715587e-05,0.00043310988602980306
2019-12-06,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,0.03884836965053691,0.0015091958245047573,0.007846683739502954,0.13103548678197913
2019-12-06,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,9,-0.0026143619112224317,6.151399382565544e-05,0.0003198265243425567,0.005340934552011153
2019-12-13,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,0.011083947761087539,0.00024570779594103493,0.0016791406062125272,0.051364459149666676
2019-12-13,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,-0.0010205741077969847,4.166286038022445e-06,2.847194993039068e-05,0.0008709492842351086
2019-12-13,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,0.003922392994683611,9.23110008284584e-05,0.0006308434345664004,0.01929733085170837
2019-12-13,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,0.009028700691071478,0.002608557957406547,0.01782660404878357,0.5453110192519118
2019-12-13,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,-0.011901047178470188,0.0007081746197208661,0.004839589056212883,0.14804172649944103
2019-12-13,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_ADAG,Reliance (ADAG),1,-0.029965883086567748,0.0008979541491578471,0.006136521914550086,0.1877145535250356
2019-12-13,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,0.012774846727760471,0.0001631967089177724,0.001115268726800348,0.034115770142590846
2019-12-13,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,9,0.002657201042109894,6.354645640370916e-05,0.000434269636906388,0.01328419129541049
2019-12-20,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,-0.0038539781756581886,2.970629555689924e-05,0.0002813450219231321,0.010441176635230798
2019-12-20,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,-0.0006474879106411523,1.6769623777057794e-06,1.588232420350791e-05,0.0005894191809519018
2019-12-20,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,-0.005959985084198787,0.00021312853322323215,0.00201851663857862,0.07491047334155393
2019-12-20,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,-0.0071125409668632514,0.0016188236481698571,0.015331698761014182,0.5689845648864365
2019-12-20,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,0.0013552146944570188,9.183034340361153e-06,8.697149709768328e-05,0.0032276553436779015
2019-12-20,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_ADAG,Reliance (ADAG),1,-0.012186469676696126,0.0001485100431810342,0.0014065221048697681,0.05219834933604847
2019-12-20,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,0.026746384681477428,0.0007153690935295705,0.006775181136830255,0.25143811858400683
2019-12-20,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,9,0.0034755070254694318,0.0001087123417567864,0.0010296025001264295,0.038210242692093666
2019-12-27,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,-0.007504493780813162,0.00011263485381252684,0.0018579246150119827,0.01971225711541317
2019-12-27,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,0.01281288509797444,0.000656680098135582,0.010832012269890222,0.11492576674861975
2019-12-27,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,-0.01937289570564721,0.0022518545281313045,0.03714459437400219,0.3940976877274099
2019-12-27,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,-0.0026094941533183996,0.00021790271155849316,0.003594329799159866,0.038135214198759995
2019-12-27,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,-0.0072704372138766874,0.00026429628640461505,0.004359597047861389,0.04625456664531335
2019-12-27,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_ADAG,Reliance (ADAG),1,0.031312331812737376,0.0009804621235509651,0.016172833290699077,0.171590949134886
2019-12-27,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,-0.03500000723748648,0.0012250005066241061,0.0202065214950894,0.21438767961893665
2019-12-27,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,8,0.0007999224050844614,5.119006833248874e-06,8.443859496402056e-05,0.0008958788106611473
2020-01-03,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,0.009405715663294663,0.0001769349742774931,0.0016862674615298206,0.03072310661511572
2020-01-03,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,-0.024810828426571275,0.002462308828851029,0.023466876886743676,0.42755694275280354
2020-01-03,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,0.01285668954083793,0.0009917667956969485,0.009451970046275876,0.17221104604079948
2020-01-03,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,0.0022940021251656407,0.00016839826400846323,0.0016049088900322707,0.029240786566133065
2020-01-03,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,0.009818642959716233,0.0004820287478519257,0.0045939441670241905,0.0836997923801053
2020-01-03,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_ADAG,Reliance (ADAG),1,-0.038205844045080525,0.001459686519197015,0.013911449058654277,0.2534609380483668
2020-01-03,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,-0.0029723385162543714,8.834796255209238e-06,8.419946093325832e-05,0.0015340798978833992
2020-01-03,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,8,0.0010642315262036415,9.060709930925858e-06,8.635251677782004e-05,0.0015733076987927263
2020-01-10,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,-0.0155802679964893,0.00048548950168485737,0.004207340062408252,0.245148408199734
2020-01-10,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,0.009149493751484066,0.00033485294363378386,0.0029018963332398937,0.16908432793692632
2020-01-10,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,-0.003209549796639108,6.180725938263683e-05,0.0005356329182109214,0.031209637284138392
2020-01-10,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,-0.0023194109532801137,0.0001721493494462645,0.0014918774806235472,0.08692698573895405
2020-01-10,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,-0.004190344044619273,8.779491606138103e-05,0.0007608466637051882,0.04433213044933722
2020-01-10,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_ADAG,Reliance (ADAG),1,-0.014195006491327298,0.00020149820928882413,0.0017462200222708433,0.10174672179485525
2020-01-10,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,0.01490388345290277,0.000222125741977709,0.0019249819612404662,0.1121626150041189
2020-01-10,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,8,0.007199585616657929,0.0004146722644127019,0.0035936250418976364,0.20938917359193596
2020-01-17,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,0.010385891358534363,0.0002157334786225575,0.000883326289059503,0.015587261256445467
2020-01-17,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,-0.011144456252200972,0.0004967956206288854,0.0020341424742837334,0.03589467512990221
2020-01-17,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,-0.04278655835661391,0.010984137456023564,0.04497483394556576,0.7936302761023817
2020-01-17,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,-0.0023482814422155314,0.0001764616234193234,0.0007225266656415377,0.012749775526429983
2020-01-17,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,0.01816000594340105,0.0016489290793218075,0.0067515826187921875,0.11913908085498058
2020-01-17,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_ADAG,Reliance (ADAG),1,0.014129145669644674,0.00019963275735403885,0.000817401470806399,0.014423945528019778
2020-01-17,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,0.01081660570357903,0.00011699895894669841,0.00047905525322301996,0.008453455400054152
2020-01-17,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,8,0.0004585334066493337,1.6820230801075457e-06,6.887086858054668e-06,0.00012153020178605695
2020-01-24,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,-0.00916509663766239,0.00016799799275538086,0.0008144707184343325,0.020185286433479107
2020-01-24,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,0.012917668022418543,0.0006674645885496583,0.0032359336802141895,0.0801971719013149
2020-01-24,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,0.02743610422451782,0.004516438890111628,0.021896137967256497,0.5426589399133622
2020-01-24,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,-0.0029704261504743786,0.00028234980849350515,0.0013688595179131133,0.03392488008578798
2020-01-24,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,0.007860985906776998,0.00030897549713273294,0.0014979434634955888,0.03712400849712568
2020-01-24,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_ADAG,Reliance (ADAG),1,0.030258906075153448,0.0009156013968649583,0.004438925223290775,0.11001129329874572
2020-01-24,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,-0.024661304496278003,0.0006081799394581416,0.0029485158965505314,0.07307400570513882
2020-01-24,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,8,-0.010342790230890374,0.0008557864780816108,0.0041489366402396605,0.10282441416504556
2020-01-31,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,0.01120411938995311,0.0002510645826086465,0.0013273841220344793,0.02304174728361284
2020-01-31,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,0.02689488282016598,0.0028933388876418364,0.015297148085229004,0.26553957855064136
2020-01-31,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,-0.005822867635307735,0.00020343472498988578,0.0010755639884218596,0.018670461095004292
2020-01-31,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,-0.005512825831880905,0.0009725199568849086,0.005141734989928547,0.08925416258231074
2020-01-31,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,0.009121500789695616,0.00041600888328208874,0.0021994483672541794,0.03817970442794649
2020-01-31,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,-0.04377474057525774,0.001916227912431116,0.01013114027765994,0.17586406986312278
2020-01-31,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,8,-0.023031171848834027,0.0042434790138442,0.02243536944413813,0.38945027619736156
2020-02-07,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,-0.0101361044229348,0.00020548122574527684,0.000775880485575447,0.017451190859254426
2020-02-07,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,0.024516145355371693,0.0024041655323428523,0.009077934560066746,0.20418192177890743
2020-02-07,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,-0.009666619679961463,0.0005606612162221095,0.0021170113965787943,0.04761605765289068
2020-02-07,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,-0.008761974435213189,0.0024567102721065434,0.009276339246696493,0.20864446223212987
2020-02-07,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,0.027417156918646674,0.0037585024675084763,0.014191801265298917,0.3192035849872614
2020-02-07,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_ADAG,Reliance (ADAG),1,-0.011570459690106304,0.00013387553744037485,0.0005055031992298671,0.011369834624956946
2020-02-07,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,-0.011415427119356026,0.00013031197631732902,0.0004920474807110665,0.01106718709562021
2020-02-07,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,8,0.016297686313201346,0.0021249166333080836,0.008023513307742258,0.1804657607689791
2020-02-14,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,0.000209680917032962,8.793217393556778e-08,2.7704526167418886e-07,5.233780909751256e-06
2020-02-14,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,0.02724590257489421,0.002969356828482508,0.0093554634524761,0.1767380742177364
2020-02-14,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,-0.03399487079457498,0.006933907442039082,0.02184645409895061,0.4127107380140309
2020-02-14,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,-0.011840994733507942,0.004486693000926811,0.014136088997462286,0.2670509226050979
2020-02-14,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,0.004196116218979732,8.80369566159238e-05,0.00027737539732077736,0.00524001764390185
2020-02-14,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_ADAG,Reliance (ADAG),1,0.0264770832718492,0.0007010359385844368,0.0022087328944061977,0.041726120806489846
2020-02-14,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,0.04018819037472663,0.0016150906455952702,0.0050886176300423,0.09613125901593547
2020-02-14,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,8,-0.0009138246154179047,6.6806034219494516e-06,2.1048376724219974e-05,0.00039763391589793274
2020-02-21,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,-0.009404867808349737,0.00017690307698506636,0.0007506366543637712,0.011391066902230948
2020-02-21,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,-0.025081705432484266,0.002516367789607643,0.01067747339917266,0.1620328732012921
2020-02-21,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,0.02496538963665006,0.003739624078258525,0.01586800498059821,0.24080026639803798
2020-02-21,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,-0.009280677869337717,0.002756191414861276,0.011695095063904782,0.17747549300507487
2020-02-21,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,0.0037981056402707214,7.212803227328134e-05,0.0003060542855115433,0.0046444372543083525
2020-02-21,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_ADAG,Reliance (ADAG),1,0.07772703614541221,0.006041492147950216,0.02563531132748569,0.38902116582411606
2020-02-21,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,0.01503837078144103,0.00022615259576009932,0.0009596126350666803,0.014562320748292869
2020-02-21,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,8,0.0003748346990762822,1.1240084130528562e-06,4.769402143988441e-06,7.237666664688014e-05
2020-02-28,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,-0.04508323084870216,0.00406499540751474,0.009141803651200963,0.18820380466958597
2020-02-28,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,0.014660232345548849,0.0008596896497019068,0.001933363556577664,0.03980247126721404
2020-02-28,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,-0.030839055983870687,0.0057062842438578626,0.012832912440406288,0.26419326408950367
2020-02-28,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,-0.017173123531697553,0.009437317498718215,0.02122366569168432,0.43693507152558525
2020-02-28,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,-0.00017053138224810694,1.4540476165724982e-07,3.270020375823591e-07,6.732044348778153e-06
2020-02-28,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_ADAG,Reliance (ADAG),1,-0.029565237947065573,0.0008741032948666062,0.0019657785289907137,0.040469803597808794
2020-02-28,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,-0.025272216410688844,0.0006386849223086905,0.0014363440962159115,0.02957025047098005
2020-02-28,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,8,-0.0014866451772315645,1.7680911063886957e-05,3.9762755210398154e-05,0.0008186023349734956
2020-03-06,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,-0.010767220966900325,0.00023186609470011592,0.0003058003534660539,0.029179991585142305
2020-03-06,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,0.0025621205993974373,2.6257847863426734e-05,3.463058783251137e-05,0.003304509789107842
2020-03-06,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,-0.01035646786077495,0.0006435385593075869,0.0008487412493828352,0.08098833841833193
2020-03-06,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,0.008671546780871528,0.0024062631543309873,0.003173539124288316,0.3028245189786305
2020-03-06,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,-0.0025689525859484653,3.299758694425653e-05,4.3519401851880366e-05,0.004152695591861909
2020-03-06,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_ADAG,Reliance (ADAG),1,-0.046141491759917136,0.002129037261830501,0.0028079152670088133,0.26793606656901775
2020-03-06,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,-0.0066769638893891745,4.4581846780207015e-05,5.8797490513605245e-05,0.005610556884477055
2020-03-06,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,9,-0.01643682224481828,0.002431522129569778,0.0032068523327856715,0.3060033221834307
2020-03-13,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,-0.10754786468751608,0.023133086397688536,0.01856207264730962,0.3770189619892295
2020-03-13,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,0.01416672136578704,0.000802783977023388,0.0006441567824297416,0.013083631665733354
2020-03-13,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,0.0360256713809854,0.007787093990704502,0.006248392535348335,0.12691268440433148
2020-03-13,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,-0.01350397621501095,0.005835435955698606,0.004682375030995576,0.09510490597536296
2020-03-13,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,-0.03362099342896523,0.0056518559957526165,0.0045350698035595965,0.09211295216725471
2020-03-13,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_ADAG,Reliance (ADAG),1,-0.027499391675931587,0.0007562165425462954,0.0006067909036661973,0.012324683832001613
2020-03-13,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,-0.07605039293504513,0.005783662265574763,0.004640831633768904,0.09426110750535881
2020-03-13,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,9,0.035913090512292335,0.011607750631296916,0.009314101317302679,0.1891810724607276
2020-03-20,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,-0.0020680070682208493,8.553306468422786e-06,4.286588773336472e-06,9.941926484495855e-05
2020-03-20,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,0.002149373809450225,1.847923109100229e-05,9.261081059940954e-06,0.00021479314189782844
2020-03-20,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,-0.04776548890992572,0.01368925158482542,0.0068605272563923075,0.15911686712799247
2020-03-20,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,0.04602400863096558,0.0677826998548222,0.03397008645683365,0.7878714756277807
2020-03-20,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,-0.002997061863601172,4.491189907126265e-05,2.2508119293847226e-05,0.0005220329711019073
2020-03-20,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_ADAG,Reliance (ADAG),1,0.007241170569407068,5.2434551215247085e-05,2.627818369469237e-05,0.000609472436599885
2020-03-20,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,0.01255972902455696,0.00015774679317029851,7.90566355981772e-05,0.0018335681372507557
2020-03-20,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,9,-0.02180369367356374,0.004278609520295431,0.002144274802136363,0.049732371292531406
2020-03-27,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,2,0.0036518483117646897,2.6671992184277228e-05,1.4042364427453216e-05,0.00045555787540837886
2020-03-27,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,-0.048777808248949686,0.009517098310285216,0.005010595453147466,0.162552127952481
2020-03-27,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,0.003061354089280896,5.623133315974119e-05,2.9604870420443916e-05,0.000960431695114738
2020-03-27,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,31,0.00632568134376296,0.0012404415783477537,0.0006530720530276895,0.02118675373388244
2020-03-27,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,-0.05989935821077637,0.01793966557031451,0.00944493834223198,0.30640965535251363
2020-03-27,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_ADAG,Reliance (ADAG),1,0.07451139043852756,0.005551947305082696,0.0029230087801969964,0.09482731178114606
2020-03-27,fine_all,Fine | With PSU,Sector_Fine,False,Reliance_RIL,Reliance (RIL),1,0.153804525179636,0.023655831965733284,0.012454405767756693,0.40404183072907945
2020-03-27,fine_all,Fine | With PSU,Sector_Fine,False,Tata,Tata,9,0.00788873545693179,0.0005600893239850754,0.0002948778008401127,0.009566330880374408
2020-04-03,fine_all,Fine | With PSU,Sector_Fine,False,Adani,Adani,4,0.0028913583794638632,3.343981311398359e-05,4.019703517427551e-05,0.0005644195322506672
2020-04-03,fine_all,Fine | With PSU,Sector_Fine,False,Bajaj,Bajaj,4,-0.02264164407708811,0.002050576186054156,0.0024649385089978854,0.034610996414123435
2020-04-03,fine_all,Fine | With PSU,Sector_Fine,False,Birla,Birla,6,-0.008185601034760537,0.00040202438580163663,0.00048326192260408175,0.006785636481103237
2020-04-03,fine_all,Fine | With PSU,Sector_Fine,False,GOI_PSU,PSU,32,0.037779807587175925,0.045674043562369135,0.054903450846745215,0.7709170567310615
2020-04-03,fine_all,Fine | With PSU,Sector_Fine,False,Mahindra,Mahindra,5,-0.006661460733851659,0.00022187529554323744,0.0002667098954427089,0.0037449596414199046
