Date,spec,label,n_active_stocks,n_active_entities,effective_entity_bets
2020-08-21,coarse_ex_psu,Coarse | Ex PSU,150,131,5.5153702644630584
2020-08-28,coarse_ex_psu,Coarse | Ex PSU,151,131,5.565476808708111
2020-09-04,coarse_ex_psu,Coarse | Ex PSU,151,131,5.544610489568714
2020-09-11,coarse_ex_psu,Coarse | Ex PSU,151,131,5.568573018264986
2020-09-18,coarse_ex_psu,Coarse | Ex PSU,151,131,5.5882974994481
2020-09-25,coarse_ex_psu,Coarse | Ex PSU,147,128,5.478908689829073
2020-10-02,coarse_ex_psu,Coarse | Ex PSU,147,128,5.512730313607135
2020-10-09,coarse_ex_psu,Coarse | Ex PSU,147,128,5.558068717391818
2020-10-16,coarse_ex_psu,Coarse | Ex PSU,147,128,5.643658948272335
2020-10-23,coarse_ex_psu,Coarse | Ex PSU,147,128,5.6315550649745
2020-10-30,coarse_ex_psu,Coarse | Ex PSU,147,128,5.666937416960699
2020-11-06,coarse_ex_psu,Coarse | Ex PSU,147,128,5.588578747767789
2020-11-13,coarse_ex_psu,Coarse | Ex PSU,147,128,5.599388845022629
2020-11-20,coarse_ex_psu,Coarse | Ex PSU,147,128,5.565040716111828
2020-11-27,coarse_ex_psu,Coarse | Ex PSU,149,129,5.557000669638691
2020-12-04,coarse_ex_psu,Coarse | Ex PSU,149,129,5.568066883614443
2020-12-11,coarse_ex_psu,Coarse | Ex PSU,149,129,5.587453073641934
2020-12-18,coarse_ex_psu,Coarse | Ex PSU,149,129,5.627047427171321
2020-12-25,coarse_ex_psu,Coarse | Ex PSU,149,129,5.649213396904739
2021-01-01,coarse_ex_psu,Coarse | Ex PSU,149,129,5.62411641646787
2021-01-08,coarse_ex_psu,Coarse | Ex PSU,149,129,5.549087313638622
2021-01-15,coarse_ex_psu,Coarse | Ex PSU,149,129,5.617524453427613
2021-01-22,coarse_ex_psu,Coarse | Ex PSU,151,130,5.768481913113991
2021-01-29,coarse_ex_psu,Coarse | Ex PSU,153,132,5.837908773482069
2021-02-05,coarse_ex_psu,Coarse | Ex PSU,153,132,5.720457790622085
2021-02-12,coarse_ex_psu,Coarse | Ex PSU,153,132,5.7569191903483325
2021-02-19,coarse_ex_psu,Coarse | Ex PSU,153,132,5.775422449657948
2021-02-26,coarse_ex_psu,Coarse | Ex PSU,153,132,6.085714276184051
2021-03-05,coarse_ex_psu,Coarse | Ex PSU,153,132,5.991562010390107
2021-03-12,coarse_ex_psu,Coarse | Ex PSU,153,132,7.054912931677541
2021-03-19,coarse_ex_psu,Coarse | Ex PSU,156,133,8.80332217407761
2021-03-26,coarse_ex_psu,Coarse | Ex PSU,158,135,8.92584989422929
2021-04-02,coarse_ex_psu,Coarse | Ex PSU,154,131,8.415882749155854
2021-04-09,coarse_ex_psu,Coarse | Ex PSU,154,131,10.456580887670414
2021-04-16,coarse_ex_psu,Coarse | Ex PSU,154,131,10.11813647984621
2021-04-23,coarse_ex_psu,Coarse | Ex PSU,154,131,9.98985076816692
2021-04-30,coarse_ex_psu,Coarse | Ex PSU,155,132,10.54502801543296
2021-05-07,coarse_ex_psu,Coarse | Ex PSU,155,132,11.730976601999568
2021-05-14,coarse_ex_psu,Coarse | Ex PSU,155,132,11.679979878725815
2021-05-21,coarse_ex_psu,Coarse | Ex PSU,155,132,11.572181386040127
2021-05-28,coarse_ex_psu,Coarse | Ex PSU,155,132,12.152027672272002
2021-06-04,coarse_ex_psu,Coarse | Ex PSU,155,132,12.844646742672488
2021-06-11,coarse_ex_psu,Coarse | Ex PSU,155,132,12.51182562808697
2021-06-18,coarse_ex_psu,Coarse | Ex PSU,155,132,12.188707726079599
2021-06-25,coarse_ex_psu,Coarse | Ex PSU,155,132,12.125778915279438
2021-07-02,coarse_ex_psu,Coarse | Ex PSU,155,132,12.131029749808295
2021-07-09,coarse_ex_psu,Coarse | Ex PSU,155,132,12.000851207128653
2021-07-16,coarse_ex_psu,Coarse | Ex PSU,155,132,11.890620515081405
2021-07-23,coarse_ex_psu,Coarse | Ex PSU,155,132,11.774671559372319
2021-07-30,coarse_ex_psu,Coarse | Ex PSU,156,132,11.755327908568693
2021-08-06,coarse_ex_psu,Coarse | Ex PSU,156,132,11.822461840323765
2021-08-13,coarse_ex_psu,Coarse | Ex PSU,156,132,11.635055561253333
2021-08-20,coarse_ex_psu,Coarse | Ex PSU,156,132,11.66264647538344
2021-08-27,coarse_ex_psu,Coarse | Ex PSU,156,132,11.506910206439894
2021-09-03,coarse_ex_psu,Coarse | Ex PSU,156,132,11.435424561918515
2021-09-10,coarse_ex_psu,Coarse | Ex PSU,156,132,11.39714206699748
2021-09-17,coarse_ex_psu,Coarse | Ex PSU,156,132,11.514971915727807
2021-09-24,coarse_ex_psu,Coarse | Ex PSU,158,133,13.279105995352259
2021-10-01,coarse_ex_psu,Coarse | Ex PSU,162,137,13.709342682747192
2021-10-08,coarse_ex_psu,Coarse | Ex PSU,162,137,13.573799646766437
2021-10-15,coarse_ex_psu,Coarse | Ex PSU,162,137,13.789491714792021
2021-10-22,coarse_ex_psu,Coarse | Ex PSU,162,137,12.47922308226208
2021-10-29,coarse_ex_psu,Coarse | Ex PSU,156,131,12.144666640426067
2021-11-05,coarse_ex_psu,Coarse | Ex PSU,156,131,12.387903679893588
2021-11-12,coarse_ex_psu,Coarse | Ex PSU,156,131,12.483619814981793
2021-11-19,coarse_ex_psu,Coarse | Ex PSU,156,131,12.110502860618979
2021-11-26,coarse_ex_psu,Coarse | Ex PSU,156,131,11.267007174373612
2021-12-03,coarse_ex_psu,Coarse | Ex PSU,156,131,11.350091668265653
2021-12-10,coarse_ex_psu,Coarse | Ex PSU,156,131,11.220963245864576
2021-12-17,coarse_ex_psu,Coarse | Ex PSU,156,131,10.639438289273373
2021-12-24,coarse_ex_psu,Coarse | Ex PSU,156,131,10.647064499047104
2021-12-31,coarse_ex_psu,Coarse | Ex PSU,156,131,10.650726579952112
2022-01-07,coarse_ex_psu,Coarse | Ex PSU,156,131,11.237745466099861
2022-01-14,coarse_ex_psu,Coarse | Ex PSU,156,131,11.150349345913593
2022-01-21,coarse_ex_psu,Coarse | Ex PSU,156,131,10.180090136032256
2022-01-28,coarse_ex_psu,Coarse | Ex PSU,157,132,10.468577123042742
2022-02-04,coarse_ex_psu,Coarse | Ex PSU,157,132,11.443192761810401
2022-02-11,coarse_ex_psu,Coarse | Ex PSU,157,132,11.1967166299946
2022-02-18,coarse_ex_psu,Coarse | Ex PSU,157,132,10.928489451532595
2022-02-25,coarse_ex_psu,Coarse | Ex PSU,157,132,10.477234506642848
2022-03-04,coarse_ex_psu,Coarse | Ex PSU,157,132,10.575254859509135
2022-03-11,coarse_ex_psu,Coarse | Ex PSU,157,132,10.419879088094039
2022-03-18,coarse_ex_psu,Coarse | Ex PSU,157,132,10.297598603789819
2022-03-25,coarse_ex_psu,Coarse | Ex PSU,157,132,10.33621739008839
2022-04-01,coarse_ex_psu,Coarse | Ex PSU,157,132,10.462241586742813
2022-04-08,coarse_ex_psu,Coarse | Ex PSU,157,132,10.15759881510784
2022-04-15,coarse_ex_psu,Coarse | Ex PSU,157,132,10.236302916627244
2022-04-22,coarse_ex_psu,Coarse | Ex PSU,158,132,10.376655823314097
2022-04-29,coarse_ex_psu,Coarse | Ex PSU,160,134,10.251855263273063
2022-05-06,coarse_ex_psu,Coarse | Ex PSU,160,134,9.230931685866729
2022-05-13,coarse_ex_psu,Coarse | Ex PSU,160,134,8.755403432156571
2022-05-20,coarse_ex_psu,Coarse | Ex PSU,160,134,8.920368359882032
2022-05-27,coarse_ex_psu,Coarse | Ex PSU,160,134,9.120769192783964
2022-06-03,coarse_ex_psu,Coarse | Ex PSU,160,134,9.275011058940631
2022-06-10,coarse_ex_psu,Coarse | Ex PSU,160,134,9.344470814858557
2022-06-17,coarse_ex_psu,Coarse | Ex PSU,160,134,8.61503073902593
2022-06-24,coarse_ex_psu,Coarse | Ex PSU,160,134,8.476094395170927
2022-07-01,coarse_ex_psu,Coarse | Ex PSU,160,134,8.429758713634353
2022-07-08,coarse_ex_psu,Coarse | Ex PSU,160,134,8.098292861986433
2022-07-15,coarse_ex_psu,Coarse | Ex PSU,160,134,8.157533696467524
2022-07-22,coarse_ex_psu,Coarse | Ex PSU,160,134,7.964743735416295
2022-07-29,coarse_ex_psu,Coarse | Ex PSU,160,134,7.837172030357682
2022-08-05,coarse_ex_psu,Coarse | Ex PSU,160,134,7.824885046805706
2022-08-12,coarse_ex_psu,Coarse | Ex PSU,160,134,7.8190168429047375
2022-08-19,coarse_ex_psu,Coarse | Ex PSU,160,134,7.762392901478511
2022-08-26,coarse_ex_psu,Coarse | Ex PSU,160,134,7.778953195147288
2022-09-02,coarse_ex_psu,Coarse | Ex PSU,160,134,8.24177795715607
2022-09-09,coarse_ex_psu,Coarse | Ex PSU,160,134,8.24799266931772
2022-09-16,coarse_ex_psu,Coarse | Ex PSU,160,134,8.163970452756308
2022-09-23,coarse_ex_psu,Coarse | Ex PSU,160,134,7.992603621090617
2022-09-30,coarse_ex_psu,Coarse | Ex PSU,155,127,7.984283333436027
2022-10-07,coarse_ex_psu,Coarse | Ex PSU,155,127,7.957358766553537
2022-10-14,coarse_ex_psu,Coarse | Ex PSU,155,127,7.955687666643369
2022-10-21,coarse_ex_psu,Coarse | Ex PSU,155,127,8.187016992141286
2022-10-28,coarse_ex_psu,Coarse | Ex PSU,155,127,8.099361283108381
2022-11-04,coarse_ex_psu,Coarse | Ex PSU,155,127,8.16097603878119
2022-11-11,coarse_ex_psu,Coarse | Ex PSU,155,127,8.182033411388128
2022-11-18,coarse_ex_psu,Coarse | Ex PSU,155,127,8.193219281891157
2022-11-25,coarse_ex_psu,Coarse | Ex PSU,155,127,8.414563977514929
2022-12-02,coarse_ex_psu,Coarse | Ex PSU,155,127,8.243473199050959
2022-12-09,coarse_ex_psu,Coarse | Ex PSU,155,127,8.327650585504053
2022-12-16,coarse_ex_psu,Coarse | Ex PSU,155,127,8.562797922397152
2022-12-23,coarse_ex_psu,Coarse | Ex PSU,155,127,8.185653435032977
2022-12-30,coarse_ex_psu,Coarse | Ex PSU,155,127,8.261948309165613
2023-01-06,coarse_ex_psu,Coarse | Ex PSU,155,127,8.281530826942445
2023-01-13,coarse_ex_psu,Coarse | Ex PSU,155,127,8.25877889839965
2023-01-20,coarse_ex_psu,Coarse | Ex PSU,155,127,8.729910721911084
2023-01-27,coarse_ex_psu,Coarse | Ex PSU,155,127,8.846375102345196
2023-02-03,coarse_ex_psu,Coarse | Ex PSU,155,127,9.192327339070909
2023-02-10,coarse_ex_psu,Coarse | Ex PSU,156,128,9.287171032069638
2023-02-17,coarse_ex_psu,Coarse | Ex PSU,156,128,9.427573927758683
2023-02-24,coarse_ex_psu,Coarse | Ex PSU,156,128,9.567341219554772
2023-03-03,coarse_ex_psu,Coarse | Ex PSU,156,128,9.804141060292118
2023-03-10,coarse_ex_psu,Coarse | Ex PSU,156,128,9.987791044969395
2023-03-17,coarse_ex_psu,Coarse | Ex PSU,156,128,10.219142382710181
2023-03-24,coarse_ex_psu,Coarse | Ex PSU,156,128,10.03845416545369
2023-03-31,coarse_ex_psu,Coarse | Ex PSU,160,130,10.100989742047792
2023-04-07,coarse_ex_psu,Coarse | Ex PSU,160,130,10.270528238346195
2023-04-14,coarse_ex_psu,Coarse | Ex PSU,160,130,10.332147431046511
2023-04-21,coarse_ex_psu,Coarse | Ex PSU,160,130,10.343975529780788
2023-04-28,coarse_ex_psu,Coarse | Ex PSU,160,130,10.053985767715135
2023-05-05,coarse_ex_psu,Coarse | Ex PSU,160,130,11.387218733656246
2023-05-12,coarse_ex_psu,Coarse | Ex PSU,160,130,12.350327110877002
2023-05-19,coarse_ex_psu,Coarse | Ex PSU,160,130,12.633710735546272
2023-05-26,coarse_ex_psu,Coarse | Ex PSU,160,130,12.068818796733739
2023-06-02,coarse_ex_psu,Coarse | Ex PSU,160,130,11.862416909431282
2023-06-09,coarse_ex_psu,Coarse | Ex PSU,160,130,12.191831038803569
2023-06-16,coarse_ex_psu,Coarse | Ex PSU,160,130,14.408339312398489
2023-06-23,coarse_ex_psu,Coarse | Ex PSU,160,130,14.482696577593527
2023-06-30,coarse_ex_psu,Coarse | Ex PSU,160,130,14.0198783981904
2023-07-07,coarse_ex_psu,Coarse | Ex PSU,160,130,15.089696913101287
2023-07-14,coarse_ex_psu,Coarse | Ex PSU,160,130,15.035152961289066
2023-07-21,coarse_ex_psu,Coarse | Ex PSU,160,130,15.839920370554234
2023-07-28,coarse_ex_psu,Coarse | Ex PSU,160,130,15.952518915232018
2023-08-04,coarse_ex_psu,Coarse | Ex PSU,160,130,16.25578792711785
2023-08-11,coarse_ex_psu,Coarse | Ex PSU,160,130,16.3545220626852
2023-08-18,coarse_ex_psu,Coarse | Ex PSU,160,130,16.08015280130284
2023-08-25,coarse_ex_psu,Coarse | Ex PSU,160,130,16.004102757847846
2023-09-01,coarse_ex_psu,Coarse | Ex PSU,160,130,15.826015760741996
2023-09-08,coarse_ex_psu,Coarse | Ex PSU,160,130,15.450784321801807
2023-09-15,coarse_ex_psu,Coarse | Ex PSU,160,130,15.761445850907425
2023-09-22,coarse_ex_psu,Coarse | Ex PSU,161,130,15.208384164159815
2023-09-29,coarse_ex_psu,Coarse | Ex PSU,161,131,15.305793162054158
2023-10-06,coarse_ex_psu,Coarse | Ex PSU,161,131,15.547769368848918
2023-10-13,coarse_ex_psu,Coarse | Ex PSU,161,131,16.043214572610054
2023-10-20,coarse_ex_psu,Coarse | Ex PSU,161,131,15.576330774436403
2023-10-27,coarse_ex_psu,Coarse | Ex PSU,161,131,14.71818031264422
2023-11-03,coarse_ex_psu,Coarse | Ex PSU,161,131,14.786162996021128
2023-11-10,coarse_ex_psu,Coarse | Ex PSU,161,131,14.483070956956883
2023-11-17,coarse_ex_psu,Coarse | Ex PSU,161,131,14.315335349558584
2023-11-24,coarse_ex_psu,Coarse | Ex PSU,161,131,14.443050803035863
2023-12-01,coarse_ex_psu,Coarse | Ex PSU,161,131,14.305901860478345
2023-12-08,coarse_ex_psu,Coarse | Ex PSU,161,131,14.211951544117388
2023-12-15,coarse_ex_psu,Coarse | Ex PSU,161,131,14.415776985582891
2023-12-22,coarse_ex_psu,Coarse | Ex PSU,161,131,16.657135127047752
2023-12-29,coarse_ex_psu,Coarse | Ex PSU,161,131,16.5469549883578
2024-01-05,coarse_ex_psu,Coarse | Ex PSU,161,131,16.740905149396102
2024-01-12,coarse_ex_psu,Coarse | Ex PSU,161,131,16.816109940477386
2024-01-19,coarse_ex_psu,Coarse | Ex PSU,161,131,17.08175251904108
2024-01-26,coarse_ex_psu,Coarse | Ex PSU,161,131,17.221350527703414
2024-02-02,coarse_ex_psu,Coarse | Ex PSU,161,131,16.730678054733083
2024-02-09,coarse_ex_psu,Coarse | Ex PSU,161,131,16.8625162659757
2024-02-16,coarse_ex_psu,Coarse | Ex PSU,162,131,17.151404228927355
2024-02-23,coarse_ex_psu,Coarse | Ex PSU,162,131,17.952549250763887
2024-03-01,coarse_ex_psu,Coarse | Ex PSU,162,131,17.917283299408556
2024-03-08,coarse_ex_psu,Coarse | Ex PSU,162,131,18.290238895660934
2024-03-15,coarse_ex_psu,Coarse | Ex PSU,162,131,17.695257408148386
2024-03-22,coarse_ex_psu,Coarse | Ex PSU,163,131,18.304511882880085
2024-03-29,coarse_ex_psu,Coarse | Ex PSU,154,123,17.403841031109614
2024-04-05,coarse_ex_psu,Coarse | Ex PSU,154,123,17.3532649626579
2024-04-12,coarse_ex_psu,Coarse | Ex PSU,154,123,17.461132385338768
2024-04-19,coarse_ex_psu,Coarse | Ex PSU,155,124,16.431530979771658
2024-04-26,coarse_ex_psu,Coarse | Ex PSU,155,124,16.689721069884335
2024-05-03,coarse_ex_psu,Coarse | Ex PSU,155,124,16.83027057034439
2024-05-10,coarse_ex_psu,Coarse | Ex PSU,155,124,16.481497947657036
2024-05-17,coarse_ex_psu,Coarse | Ex PSU,155,124,16.278549053678272
2024-05-24,coarse_ex_psu,Coarse | Ex PSU,155,124,16.664848116943553
2024-05-31,coarse_ex_psu,Coarse | Ex PSU,155,124,16.231075755052245
2024-06-07,coarse_ex_psu,Coarse | Ex PSU,155,124,14.780073368510612
2024-06-14,coarse_ex_psu,Coarse | Ex PSU,155,124,15.232312682578893
2024-06-21,coarse_ex_psu,Coarse | Ex PSU,155,124,15.56076837427541
2024-06-28,coarse_ex_psu,Coarse | Ex PSU,155,124,16.14136901262279
2024-07-05,coarse_ex_psu,Coarse | Ex PSU,155,124,15.91022817021323
2024-07-12,coarse_ex_psu,Coarse | Ex PSU,155,124,15.897707432922264
2024-07-19,coarse_ex_psu,Coarse | Ex PSU,155,124,15.627564832587245
2024-07-26,coarse_ex_psu,Coarse | Ex PSU,155,124,15.295364093411429
2024-08-02,coarse_ex_psu,Coarse | Ex PSU,155,124,15.178103132719832
2024-08-09,coarse_ex_psu,Coarse | Ex PSU,155,124,14.987383082510366
2024-08-16,coarse_ex_psu,Coarse | Ex PSU,155,124,15.446436843613103
2024-08-23,coarse_ex_psu,Coarse | Ex PSU,155,124,15.425904228475174
2024-08-30,coarse_ex_psu,Coarse | Ex PSU,155,124,15.423555599014943
2024-09-06,coarse_ex_psu,Coarse | Ex PSU,155,124,15.72293303550664
2024-09-13,coarse_ex_psu,Coarse | Ex PSU,155,124,15.528122169848672
2024-09-20,coarse_ex_psu,Coarse | Ex PSU,157,126,16.613142968541638
2024-09-27,coarse_ex_psu,Coarse | Ex PSU,162,129,16.0729753344536
2024-10-04,coarse_ex_psu,Coarse | Ex PSU,149,117,14.259215244197359
2024-10-11,coarse_ex_psu,Coarse | Ex PSU,149,117,14.464638040704278
2024-10-18,coarse_ex_psu,Coarse | Ex PSU,149,117,14.585737074904493
2024-10-25,coarse_ex_psu,Coarse | Ex PSU,149,117,12.869108421744059
2024-11-01,coarse_ex_psu,Coarse | Ex PSU,149,117,12.988878067221835
2024-11-08,coarse_ex_psu,Coarse | Ex PSU,149,117,13.130404787856335
2024-11-15,coarse_ex_psu,Coarse | Ex PSU,149,117,12.389452641157195
2024-11-22,coarse_ex_psu,Coarse | Ex PSU,149,117,12.57065163220819
2024-11-29,coarse_ex_psu,Coarse | Ex PSU,150,118,12.620444260252377
2024-12-06,coarse_ex_psu,Coarse | Ex PSU,150,118,12.429117793900794
2024-12-13,coarse_ex_psu,Coarse | Ex PSU,150,118,12.458528811904282
2024-12-20,coarse_ex_psu,Coarse | Ex PSU,150,118,11.460021693845636
2024-12-27,coarse_ex_psu,Coarse | Ex PSU,150,118,11.680898047525409
2025-01-03,coarse_ex_psu,Coarse | Ex PSU,150,118,11.64397239516275
2025-01-10,coarse_ex_psu,Coarse | Ex PSU,150,118,10.661253117194013
2025-01-17,coarse_ex_psu,Coarse | Ex PSU,150,118,10.656023867062967
2025-01-24,coarse_ex_psu,Coarse | Ex PSU,150,118,10.698072729572337
2025-01-31,coarse_ex_psu,Coarse | Ex PSU,150,118,10.769978935190673
2025-02-07,coarse_ex_psu,Coarse | Ex PSU,150,118,10.689803011262192
2025-02-14,coarse_ex_psu,Coarse | Ex PSU,150,118,9.305762135109322
2025-02-21,coarse_ex_psu,Coarse | Ex PSU,150,118,9.41637371298749
2025-02-28,coarse_ex_psu,Coarse | Ex PSU,150,118,8.861143647218315
2025-03-07,coarse_ex_psu,Coarse | Ex PSU,150,118,8.647690659716218
2025-03-14,coarse_ex_psu,Coarse | Ex PSU,150,118,8.711269595097802
2025-03-21,coarse_ex_psu,Coarse | Ex PSU,150,118,7.838958268641579
2025-03-28,coarse_ex_psu,Coarse | Ex PSU,149,118,8.181770852695701
2025-04-04,coarse_ex_psu,Coarse | Ex PSU,152,121,8.2777400731345
2025-04-11,coarse_ex_psu,Coarse | Ex PSU,152,121,8.31069169776768
2025-04-18,coarse_ex_psu,Coarse | Ex PSU,152,121,7.90384009934119
2025-04-25,coarse_ex_psu,Coarse | Ex PSU,152,121,8.049375801714104
2025-05-02,coarse_ex_psu,Coarse | Ex PSU,152,121,8.011952212756258
2025-05-09,coarse_ex_psu,Coarse | Ex PSU,152,121,7.949871944913875
2025-05-16,coarse_ex_psu,Coarse | Ex PSU,152,121,7.4775846801629005
2025-05-23,coarse_ex_psu,Coarse | Ex PSU,152,121,7.64589323286799
2025-05-30,coarse_ex_psu,Coarse | Ex PSU,152,121,7.6846662839428825
2025-06-06,coarse_ex_psu,Coarse | Ex PSU,152,121,8.07937273874939
2025-06-13,coarse_ex_psu,Coarse | Ex PSU,152,121,8.008120945795943
2025-06-20,coarse_ex_psu,Coarse | Ex PSU,152,121,7.954186079703285
2025-06-27,coarse_ex_psu,Coarse | Ex PSU,152,121,7.794551538668893
2025-07-04,coarse_ex_psu,Coarse | Ex PSU,152,121,7.90877417451569
2025-07-11,coarse_ex_psu,Coarse | Ex PSU,152,121,7.877904303544671
2025-07-18,coarse_ex_psu,Coarse | Ex PSU,152,121,7.910387953709852
2025-07-25,coarse_ex_psu,Coarse | Ex PSU,152,121,7.958708223227371
2025-08-01,coarse_ex_psu,Coarse | Ex PSU,152,121,7.893876809389154
2025-08-08,coarse_ex_psu,Coarse | Ex PSU,152,121,7.862923220238384
2025-08-15,coarse_ex_psu,Coarse | Ex PSU,152,121,7.800515777497327
2025-08-22,coarse_ex_psu,Coarse | Ex PSU,152,121,7.7991834705022915
2025-08-29,coarse_ex_psu,Coarse | Ex PSU,152,121,7.692931332575523
2025-09-05,coarse_ex_psu,Coarse | Ex PSU,152,121,7.581797744374068
2025-09-12,coarse_ex_psu,Coarse | Ex PSU,152,121,7.635547190747791
2025-09-19,coarse_ex_psu,Coarse | Ex PSU,153,122,7.572616362665634
2025-09-26,coarse_ex_psu,Coarse | Ex PSU,162,130,7.345651480137779
2025-10-03,coarse_ex_psu,Coarse | Ex PSU,157,127,7.109831990984071
2025-10-10,coarse_ex_psu,Coarse | Ex PSU,157,127,7.045211369328304
2025-10-17,coarse_ex_psu,Coarse | Ex PSU,157,127,7.041942692952906
2025-10-24,coarse_ex_psu,Coarse | Ex PSU,157,127,7.432604662182904
2025-10-31,coarse_ex_psu,Coarse | Ex PSU,157,127,7.386587178572853
2025-11-07,coarse_ex_psu,Coarse | Ex PSU,157,127,7.364593634957139
2025-11-14,coarse_ex_psu,Coarse | Ex PSU,157,127,7.703093890880887
2025-11-21,coarse_ex_psu,Coarse | Ex PSU,157,127,7.5495088652093685
2025-11-28,coarse_ex_psu,Coarse | Ex PSU,157,127,7.558150889323486
2025-12-05,coarse_ex_psu,Coarse | Ex PSU,157,127,7.6702311737765
2025-12-12,coarse_ex_psu,Coarse | Ex PSU,157,127,7.655197451239276
2025-12-19,coarse_ex_psu,Coarse | Ex PSU,157,127,7.962129261672234
2025-12-26,coarse_ex_psu,Coarse | Ex PSU,157,127,7.9480905144188485
2016-01-01,fine_all,Fine | With PSU,162,117,9.87201599410569
2016-01-08,fine_all,Fine | With PSU,162,117,9.374570078380762
2016-01-15,fine_all,Fine | With PSU,162,117,8.579218903188556
2016-01-22,fine_all,Fine | With PSU,162,117,8.65059041481594
2016-01-29,fine_all,Fine | With PSU,162,117,8.485059876821168
2016-02-05,fine_all,Fine | With PSU,162,117,8.723573916633072
2016-02-12,fine_all,Fine | With PSU,162,117,7.712231361644543
2016-02-19,fine_all,Fine | With PSU,162,117,7.523215857061798
2016-02-26,fine_all,Fine | With PSU,162,117,7.378657775424801
2016-03-04,fine_all,Fine | With PSU,162,117,6.594677467882857
2016-03-11,fine_all,Fine | With PSU,162,117,6.6033757823790715
2016-03-18,fine_all,Fine | With PSU,162,117,6.6568132732142065
2016-03-25,fine_all,Fine | With PSU,162,117,6.642541328223342
2016-04-01,fine_all,Fine | With PSU,162,117,6.784680103065044
2016-04-08,fine_all,Fine | With PSU,162,117,6.97538092680072
2016-04-15,fine_all,Fine | With PSU,162,117,6.859042047776129
2016-04-22,fine_all,Fine | With PSU,162,117,7.162907061157106
2016-04-29,fine_all,Fine | With PSU,155,106,7.2635070811024605
2016-05-06,fine_all,Fine | With PSU,155,106,7.239228578841525
2016-05-13,fine_all,Fine | With PSU,155,106,7.3213601974147435
2016-05-20,fine_all,Fine | With PSU,155,106,7.292878941673185
2016-05-27,fine_all,Fine | With PSU,155,106,7.1777992480956
2016-06-03,fine_all,Fine | With PSU,155,106,7.5354496458068265
2016-06-10,fine_all,Fine | With PSU,155,106,7.683351199312566
2016-06-17,fine_all,Fine | With PSU,155,106,7.9391545382879825
2016-06-24,fine_all,Fine | With PSU,155,106,8.006654927786439
2016-07-01,fine_all,Fine | With PSU,155,106,7.582002583800598
2016-07-08,fine_all,Fine | With PSU,155,106,7.562319720282876
2016-07-15,fine_all,Fine | With PSU,155,106,7.8342015245581385
2016-07-22,fine_all,Fine | With PSU,155,106,7.83007075213379
2016-07-29,fine_all,Fine | With PSU,155,106,7.814569247492225
2016-08-05,fine_all,Fine | With PSU,155,106,7.901020165351864
2016-08-12,fine_all,Fine | With PSU,155,106,7.922981459627096
2016-08-19,fine_all,Fine | With PSU,155,106,7.876943600722185
2016-08-26,fine_all,Fine | With PSU,155,106,8.299936263497896
2016-09-02,fine_all,Fine | With PSU,155,106,8.662723135825185
2016-09-09,fine_all,Fine | With PSU,155,106,8.568180373605214
2016-09-16,fine_all,Fine | With PSU,155,106,8.509890871197312
2016-09-23,fine_all,Fine | With PSU,155,106,8.502434197779008
2016-09-30,fine_all,Fine | With PSU,154,106,8.3208474428976
2016-10-07,fine_all,Fine | With PSU,154,106,8.138076693011236
2016-10-14,fine_all,Fine | With PSU,154,106,8.049903185578685
2016-10-21,fine_all,Fine | With PSU,161,111,8.489051639025341
2016-10-28,fine_all,Fine | With PSU,175,121,9.188248710451234
2016-11-04,fine_all,Fine | With PSU,175,121,8.923645359528885
2016-11-11,fine_all,Fine | With PSU,175,121,8.94016174927023
2016-11-18,fine_all,Fine | With PSU,175,121,8.678033118867681
2016-11-25,fine_all,Fine | With PSU,175,121,8.808782456550725
2016-12-02,fine_all,Fine | With PSU,175,121,8.877066205922581
2016-12-09,fine_all,Fine | With PSU,175,121,9.024647567089952
2016-12-16,fine_all,Fine | With PSU,175,121,9.190480018759507
2016-12-23,fine_all,Fine | With PSU,175,121,9.089234904426332
2016-12-30,fine_all,Fine | With PSU,174,120,9.135394083758273
2017-01-06,fine_all,Fine | With PSU,174,120,9.342684557239592
2017-01-13,fine_all,Fine | With PSU,174,120,10.10805914493959
2017-01-20,fine_all,Fine | With PSU,174,120,10.070351026023857
2017-01-27,fine_all,Fine | With PSU,174,120,9.958039405471418
2017-02-03,fine_all,Fine | With PSU,174,120,9.914651166412671
2017-02-10,fine_all,Fine | With PSU,174,120,11.78742456991034
2017-02-17,fine_all,Fine | With PSU,174,120,12.043802770535876
2017-02-24,fine_all,Fine | With PSU,174,120,12.638977270267516
2017-03-03,fine_all,Fine | With PSU,174,120,14.619957957728397
2017-03-10,fine_all,Fine | With PSU,174,120,14.71504250350506
2017-03-17,fine_all,Fine | With PSU,174,120,13.887381843500956
2017-03-24,fine_all,Fine | With PSU,174,120,13.997791978868548
2017-03-31,fine_all,Fine | With PSU,172,121,13.511930188996883
2017-04-07,fine_all,Fine | With PSU,172,121,13.504178786453856
2017-04-14,fine_all,Fine | With PSU,172,121,13.988797184229277
2017-04-21,fine_all,Fine | With PSU,172,121,14.115468757708468
2017-04-28,fine_all,Fine | With PSU,172,121,13.887482894356237
2017-05-05,fine_all,Fine | With PSU,172,121,14.044800453070716
2017-05-12,fine_all,Fine | With PSU,172,121,14.103791388336772
2017-05-19,fine_all,Fine | With PSU,172,121,14.061733189986327
2017-05-26,fine_all,Fine | With PSU,171,121,14.521177059721063
