Date,spec,label,sector_col,exclude_psu,baseline_corr,same_sector_mean,same_sector_excess,same_group_mean,same_group_excess,n_tickers,n_baseline_pairs,n_sector_pairs,n_group_pairs
2017-06-09,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.18233994763217393,0.2587992176414293,0.0764592700092554,0.26737089077992326,0.08503094314774934,171,14535,494,417
2017-06-16,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.1835848503742626,0.263024543070697,0.07943969269643442,0.2719051117935033,0.08832026141924071,171,14535,494,417
2017-06-23,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.18629512323743608,0.2654537433669386,0.07915862012950253,0.27964847035244783,0.09335334711501175,171,14535,494,417
2017-06-30,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.16996065957061168,0.2516077516899661,0.08164709211935439,0.26018516169292244,0.09022450212231076,172,14706,496,417
2017-07-07,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.1715567757779585,0.2531037245505019,0.0815469487725434,0.2644751547602274,0.09291837898226893,172,14706,496,417
2017-07-14,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.1723701186164096,0.25107648486271034,0.07870636624630073,0.2611591118198704,0.08878899320346079,172,14706,496,417
2017-07-21,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.17204961665971857,0.24827924615496386,0.07622962949524528,0.26615202236857016,0.09410240570885159,172,14706,496,417
2017-07-28,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.1710681737891318,0.2442132318774253,0.0731450580882935,0.26777922750897554,0.09671105371984373,172,14706,496,417
2017-08-04,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.16997456954537699,0.24192492532079088,0.0719503557754139,0.2624636983396185,0.09248912879424154,172,14706,496,417
2017-08-11,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.19951542443343281,0.26679689361476544,0.06728146918133263,0.2904603739528923,0.0909449495194595,172,14706,496,417
2017-08-18,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.20515369619836507,0.2692139265959052,0.06406023039754014,0.2929871053014782,0.08783340910311313,172,14706,496,417
2017-08-25,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.20585932672245766,0.2703134313666015,0.06445410464414386,0.2944888436062921,0.08862951688383447,172,14706,496,417
2017-09-01,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2081473718353656,0.2664950922889121,0.0583477204535465,0.2922766757305106,0.08412930389514497,172,14706,496,417
2017-09-08,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2066034636444371,0.2661192158429836,0.05951575219854649,0.2896430855966644,0.0830396219522273,172,14706,496,417
2017-09-15,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.20546586315725718,0.2564777584974488,0.051011895340191626,0.27897380835028224,0.07350794519302506,172,14706,496,417
2017-09-22,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.20880703933435488,0.2633317659204541,0.05452472658609922,0.2855325905594715,0.07672555122511662,173,14878,510,417
2017-09-29,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.2052683322135062,0.25860179013921786,0.05333345792571165,0.274977584417868,0.0697092522043618,176,15392,549,416
2017-10-06,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.20416515875488536,0.25904009284311397,0.054874934088228605,0.26949150392134713,0.06532634516646177,176,15392,549,416
2017-10-13,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.20326819210240246,0.25560164329201374,0.052333451189611274,0.2685513371076386,0.06528314500523616,176,15392,549,416
2017-10-20,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.20321706336848655,0.25648337330001564,0.05326630993152909,0.26855717239662624,0.06534010902813969,176,15392,549,416
2017-10-27,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.1990946526516488,0.21922686638762412,0.02013221373597532,0.2838679242607695,0.08477327160912071,176,15392,549,416
2017-11-03,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.18503587078014835,0.2022022121244179,0.01716634134426956,0.2666389086441336,0.08160303786398523,176,15392,549,416
2017-11-10,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.184424141618962,0.213516752423556,0.029092610804593994,0.266237269458868,0.08181312783990599,176,15392,549,416
2017-11-17,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.1752908525230061,0.210222513567218,0.03493166104421189,0.2697180802279181,0.09442722770491199,176,15392,549,416
2017-11-24,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.17784783020315773,0.20898612143974815,0.031138291236590426,0.27251839969010694,0.09467056948694921,178,15743,570,416
2017-12-01,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.18246700876013527,0.21786180784647877,0.03539479908634349,0.2835783314204586,0.1011113226603233,178,15743,570,416
2017-12-08,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.17931547085969315,0.21482780541164997,0.03551233455195682,0.28009381542620815,0.100778344566515,178,15743,570,416
2017-12-15,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.17466530957344983,0.20748732054782298,0.03282201097437315,0.27189855057276974,0.0972332409993199,178,15743,570,416
2017-12-22,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.17112649691594975,0.19961170325150346,0.02848520633555371,0.27104131663817604,0.0999148197222263,178,15743,570,416
2017-12-29,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.16687692431552728,0.19877443847226306,0.03189751415673578,0.26983923058157655,0.10296230626604927,178,15744,570,416
2018-01-05,coarse_all,Coarse | With PSU,Sector_Coarse,False,0.16375999597073404,0.19640746343582718,0.032647467465093144,0.26110388050948635,0.09734388453875231,178,15744,570,416
