Date,Ticker,In_Nifty200,Adj_Close,Weekly_Return,Sector_Coarse,Sector_Fine,Promoter_Group
2015-01-09,DABUR,True,206.03001403808594,-0.02236902762941928,CONSUMER GOODS,Household & Personal Products,Independent
2015-01-09,DCBBANK,True,114.81798553466797,-0.025744254729545668,BANKS,Banks - Regional,Independent
2015-01-09,DELTACORP,True,86.56800079345703,0.004326698772738835,CONSTRUCTION,Resorts & Casinos,Independent
2015-01-09,DIVISLAB,True,779.3883056640625,-0.028894822893339445,PHARMA,Drug Manufacturers - Specialty & Generic,Independent
2015-01-09,DLF,True,123.59471130371094,-0.009698469134437948,CONSTRUCTION,Real Estate - Development,Independent
2015-01-09,DRREDDY,True,588.485107421875,-0.017880416331330973,PHARMA,Drug Manufacturers - Specialty & Generic,Independent
2015-01-09,EDELWEISS,True,24.617788314819336,0.039858160850938296,FINANCIAL SERVICES,Financial Conglomerates,Independent
2015-01-09,EICHERMOT,True,1361.953369140625,-0.02275886249569614,AUTOMOBILE,Auto Manufacturers,Independent
2015-01-09,EMAMILTD,True,324.1856994628906,-0.019105477779606028,CONSUMER GOODS,Household & Personal Products,Independent
2015-01-09,ENGINERSIN,True,79.60733032226562,-0.03002154548736058,CONSTRUCTION,Engineering & Construction,Independent
2015-01-09,EXIDEIND,True,168.76609802246094,0.02682199606251623,AUTOMOBILE,Auto Parts,Independent
2015-01-09,FEDERALBNK,True,67.25553894042969,0.0016779631184455912,FINANCIAL SERVICES,Banks - Regional,Independent
2015-01-09,GLAXO,True,1266.138671875,0.019397050333734844,PHARMA,Drug Manufacturers - General,Independent
2015-01-09,GLENMARK,True,707.231201171875,-0.04226077608669654,PHARMA,Drug Manufacturers - Specialty & Generic,Independent
2015-01-09,GODREJCP,True,312.2773742675781,0.0550975165878731,CONSUMER GOODS,Household & Personal Products,Independent
2015-01-09,GODREJIND,True,279.5950927734375,-0.03627917505464062,CONSUMER GOODS,Conglomerates,Independent
2015-01-09,GPPL,True,142.2628936767578,-0.007602743101558507,SERVICES,Marine Shipping,Independent
2015-01-09,GRASIM,True,492.7498474121094,-0.02607470351134633,CEMENT & CEMENT PRODUCTS,Building Materials,Independent
2015-01-09,GSPL,True,111.24346160888672,0.10424017872133717,OIL & GAS,Utilities - Regulated Gas,Independent
2015-01-09,HAVELLS,True,249.54031372070312,-0.007270099824331466,CONSUMER GOODS,Electrical Equipment & Parts,Independent
2015-01-09,HCLTECH,True,285.07666015625,-0.037190549011293594,IT,Information Technology Services,Independent
2015-01-09,HDFC,True,,,FINANCIAL SERVICES,,Independent
