Month_End,Ticker,In_Nifty200
2020-04-30,SRF,True
2020-04-30,SUNPHARMA,True
2020-04-30,SUNTV,True
2020-04-30,SYNGENE,True
2020-04-30,TATACONSUM,True
2020-04-30,TCS,True
2020-04-30,TECHM,True
2020-04-30,TITAN,True
2020-04-30,TORNTPHARM,True
2020-04-30,TORNTPOWER,True
2020-04-30,TVSMOTOR,True
2020-04-30,UBL,True
2020-04-30,ULTRACEMCO,True
2020-04-30,UNIONBANK,True
2020-04-30,UPL,True
2020-04-30,VARROC,True
2020-04-30,VBL,True
2020-04-30,VEDL,True
2020-04-30,VGUARD,True
2020-04-30,VOLTAS,True
2020-04-30,WHIRLPOOL,True
2020-04-30,WIPRO,True
2020-04-30,ZEEL,True
2020-05-31,ABCAPITAL,True
2020-05-31,ABFRL,True
2020-05-31,ADANIPOWER,True
2020-05-31,AMBUJACEM,True
2020-05-31,APOLLOHOSP,True
2020-05-31,APOLLOTYRE,True
2020-05-31,ASIANPAINT,True
2020-05-31,AUBANK,True
2020-05-31,AUROPHARMA,True
2020-05-31,AXISBANK,True
2020-05-31,BAJAJ-AUTO,True
2020-05-31,BAJAJFINSV,True
2020-05-31,BAJAJHLDNG,True
2020-05-31,BAJFINANCE,True
2020-05-31,BALKRISIND,True
2020-05-31,BANDHANBNK,True
2020-05-31,BANKBARODA,True
2020-05-31,BANKINDIA,True
2020-05-31,BATAINDIA,True
2020-05-31,BBTC,True
2020-05-31,BEL,True
2020-05-31,BERGEPAINT,True
2020-05-31,BHARATFORG,True
2020-05-31,BHEL,True
2020-05-31,BIOCON,True
2020-05-31,BOSCHLTD,True
2020-05-31,BPCL,True
2020-05-31,CANBK,True
2020-05-31,CASTROLIND,True
2020-05-31,CESC,True
2020-05-31,CHOLAFIN,True
2020-05-31,CIPLA,True
2020-05-31,COALINDIA,True
2020-05-31,COLPAL,True
2020-05-31,CONCOR,True
2020-05-31,COROMANDEL,True
2020-05-31,CROMPTON,True
2020-05-31,CUB,True
2020-05-31,CUMMINSIND,True
2020-05-31,DABUR,True
2020-05-31,DALBHARAT,True
2020-05-31,DIVISLAB,True
2020-05-31,DLF,True
2020-05-31,DMART,True
2020-05-31,DRREDDY,True
2020-05-31,EDELWEISS,True
2020-05-31,EICHERMOT,True
2020-05-31,EMAMILTD,True
2020-05-31,ENDURANCE,True
2020-05-31,ENGINERSIN,True
2020-05-31,ESCORTS,True
2020-05-31,EXIDEIND,True
2020-05-31,FCONSUMER,True
2020-05-31,FEDERALBNK,True
2020-05-31,FORTIS,True
2020-05-31,FRETAIL,True
2020-05-31,GICRE,True
2020-05-31,GLENMARK,True
2020-05-31,GODREJAGRO,True
2020-05-31,GODREJCP,True
2020-05-31,GODREJIND,True
2020-05-31,GODREJPROP,True
2020-05-31,GRAPHITE,True
2020-05-31,GRASIM,True
2020-05-31,GSPL,True
2020-05-31,HAVELLS,True
2020-05-31,HCLTECH,True
2020-05-31,HDFC,True
2020-05-31,HDFCAMC,True
2020-05-31,HDFCBANK,True
2020-05-31,HDFCLIFE,True
2020-05-31,HEG,True
2020-05-31,HEROMOTOCO,True
2020-05-31,HEXAWARE,True
2020-05-31,HINDALCO,True
2020-05-31,HINDPETRO,True
2020-05-31,HINDZINC,True
2020-05-31,HUDCO,True
2020-05-31,ICICIBANK,True
2020-05-31,ICICIGI,True
2020-05-31,IDEA,True
2020-05-31,IDFCFIRSTB,True
2020-05-31,IGL,True
2020-05-31,INDIANB,True
2020-05-31,INDIGO,True
2020-05-31,INDUSINDBK,True
2020-05-31,INFY,True
2020-05-31,IOC,True
2020-05-31,IPCALAB,True
2020-05-31,ITC,True
2020-05-31,JINDALSTEL,True
2020-05-31,JSWENERGY,True
2020-05-31,JSWSTEEL,True
2020-05-31,JUBLFOOD,True
2020-05-31,KOTAKBANK,True
2020-05-31,LICHSGFIN,True
2020-05-31,LT,True
2020-05-31,LTTS,True
2020-05-31,LUPIN,True
2020-05-31,MARICO,True
2020-05-31,MARUTI,True
2020-05-31,MFSL,True
2020-05-31,MGL,True
2020-05-31,MINDTREE,True
2020-05-31,MPHASIS,True
2020-05-31,MRF,True
2020-05-31,MRPL,True
2020-05-31,NAM-INDIA,True
2020-05-31,NATCOPHARM,True
2020-05-31,NATIONALUM,True
2020-05-31,NAUKRI,True
2020-05-31,NBCC,True
2020-05-31,NHPC,True
2020-05-31,NIACL,True
2020-05-31,NMDC,True
2020-05-31,NTPC,True
2020-05-31,OBEROIRLTY,True
2020-05-31,OIL,True
2020-05-31,ONGC,True
2020-05-31,PEL,True
2020-05-31,PETRONET,True
2020-05-31,PFC,True
2020-05-31,PFIZER,True
2020-05-31,PGHH,True
2020-05-31,PIDILITIND,True
2020-05-31,PIIND,True
2020-05-31,PNB,True
2020-05-31,PNBHOUSING,True
2020-05-31,POWERGRID,True
2020-05-31,PRESTIGE,True
2020-05-31,QUESS,True
2020-05-31,RAJESHEXPO,True
2020-05-31,RAMCOCEM,True
2020-05-31,RBLBANK,True
2020-05-31,RECLTD,True
2020-05-31,RELIANCE,True
2020-05-31,SAIL,True
2020-05-31,SBILIFE,True
2020-05-31,SBIN,True
2020-05-31,SHREECEM,True
2020-05-31,SIEMENS,True
2020-05-31,SRF,True
2020-05-31,SUNPHARMA,True
2020-05-31,SUNTV,True
2020-05-31,SYNGENE,True
2020-05-31,TATACONSUM,True
2020-05-31,TCS,True
2020-05-31,TECHM,True
2020-05-31,TITAN,True
2020-05-31,TORNTPHARM,True
2020-05-31,TORNTPOWER,True
2020-05-31,TVSMOTOR,True
2020-05-31,UBL,True
2020-05-31,ULTRACEMCO,True
2020-05-31,UNIONBANK,True
2020-05-31,UPL,True
2020-05-31,VARROC,True
2020-05-31,VBL,True
2020-05-31,VEDL,True
2020-05-31,VGUARD,True
2020-05-31,VOLTAS,True
2020-05-31,WHIRLPOOL,True
2020-05-31,WIPRO,True
2020-05-31,ZEEL,True
2020-06-30,AARTIIND,True
2020-06-30,ABCAPITAL,True
2020-06-30,ABFRL,True
2020-06-30,ADANIPOWER,True
2020-06-30,AMBUJACEM,True
2020-06-30,APOLLOHOSP,True
2020-06-30,APOLLOTYRE,True
2020-06-30,ASIANPAINT,True
2020-06-30,AUBANK,True
2020-06-30,AUROPHARMA,True
2020-06-30,AXISBANK,True
2020-06-30,BAJAJ-AUTO,True
2020-06-30,BAJAJFINSV,True
2020-06-30,BAJAJHLDNG,True
2020-06-30,BAJFINANCE,True
2020-06-30,BALKRISIND,True
2020-06-30,BANDHANBNK,True
2020-06-30,BANKBARODA,True
2020-06-30,BANKINDIA,True
2020-06-30,BATAINDIA,True
2020-06-30,BBTC,True
2020-06-30,BEL,True
2020-06-30,BERGEPAINT,True
2020-06-30,BHARATFORG,True
2020-06-30,BHEL,True
2020-06-30,BIOCON,True
2020-06-30,BOSCHLTD,True
2020-06-30,BPCL,True
2020-06-30,CANBK,True
2020-06-30,CASTROLIND,True
2020-06-30,CESC,True
2020-06-30,CHOLAFIN,True
2020-06-30,CIPLA,True
2020-06-30,COALINDIA,True
2020-06-30,COLPAL,True
2020-06-30,CONCOR,True
2020-06-30,COROMANDEL,True
2020-06-30,CROMPTON,True
2020-06-30,CUB,True
2020-06-30,CUMMINSIND,True
2020-06-30,DABUR,True
2020-06-30,DALBHARAT,True
2020-06-30,DIVISLAB,True
2020-06-30,DLF,True
2020-06-30,DMART,True
2020-06-30,DRREDDY,True
2020-06-30,EDELWEISS,True
2020-06-30,EICHERMOT,True
2020-06-30,EMAMILTD,True
2020-06-30,ENDURANCE,True
2020-06-30,ESCORTS,True
2020-06-30,EXIDEIND,True
2020-06-30,FEDERALBNK,True
2020-06-30,FORTIS,True
2020-06-30,FRETAIL,True
2020-06-30,GICRE,True
2020-06-30,GLENMARK,True
2020-06-30,GODREJAGRO,True
2020-06-30,GODREJCP,True
2020-06-30,GODREJIND,True
2020-06-30,GODREJPROP,True
2020-06-30,GRASIM,True
2020-06-30,GSPL,True
2020-06-30,GUJGASLTD,True
2020-06-30,HAVELLS,True
2020-06-30,HCLTECH,True
2020-06-30,HDFC,True
2020-06-30,HDFCAMC,True
2020-06-30,HDFCBANK,True
2020-06-30,HDFCLIFE,True
2020-06-30,HEROMOTOCO,True
2020-06-30,HEXAWARE,True
2020-06-30,HINDALCO,True
2020-06-30,HINDPETRO,True
2020-06-30,HINDZINC,True
2020-06-30,HUDCO,True
2020-06-30,ICICIBANK,True
2020-06-30,ICICIGI,True
2020-06-30,IDEA,True
2020-06-30,IDFCFIRSTB,True
2020-06-30,IGL,True
2020-06-30,INDIGO,True
2020-06-30,INDUSINDBK,True
2020-06-30,INFY,True
2020-06-30,IOC,True
2020-06-30,IPCALAB,True
2020-06-30,IRCTC,True
2020-06-30,ITC,True
2020-06-30,JINDALSTEL,True
2020-06-30,JSWENERGY,True
2020-06-30,JSWSTEEL,True
2020-06-30,JUBLFOOD,True
2020-06-30,KOTAKBANK,True
2020-06-30,LALPATHLAB,True
2020-06-30,LICHSGFIN,True
2020-06-30,LT,True
2020-06-30,LTTS,True
2020-06-30,LUPIN,True
2020-06-30,MARICO,True
2020-06-30,MARUTI,True
2020-06-30,MFSL,True
2020-06-30,MGL,True
2020-06-30,MINDTREE,True
2020-06-30,MPHASIS,True
2020-06-30,MRF,True
2020-06-30,MRPL,True
2020-06-30,NAM-INDIA,True
2020-06-30,NATCOPHARM,True
2020-06-30,NATIONALUM,True
2020-06-30,NAUKRI,True
2020-06-30,NHPC,True
2020-06-30,NMDC,True
2020-06-30,NTPC,True
2020-06-30,OBEROIRLTY,True
2020-06-30,OIL,True
2020-06-30,ONGC,True
2020-06-30,PEL,True
2020-06-30,PETRONET,True
2020-06-30,PFC,True
2020-06-30,PFIZER,True
2020-06-30,PGHH,True
2020-06-30,PIDILITIND,True
2020-06-30,PIIND,True
2020-06-30,PNB,True
2020-06-30,PNBHOUSING,True
2020-06-30,POLYCAB,True
2020-06-30,POWERGRID,True
2020-06-30,PRESTIGE,True
2020-06-30,QUESS,True
2020-06-30,RAJESHEXPO,True
2020-06-30,RAMCOCEM,True
2020-06-30,RBLBANK,True
2020-06-30,RECLTD,True
2020-06-30,RELIANCE,True
2020-06-30,SAIL,True
2020-06-30,SBILIFE,True
2020-06-30,SBIN,True
2020-06-30,SHREECEM,True
2020-06-30,SIEMENS,True
2020-06-30,SRF,True
2020-06-30,SUNPHARMA,True
2020-06-30,SUNTV,True
2020-06-30,SYNGENE,True
2020-06-30,TATACONSUM,True
2020-06-30,TCS,True
2020-06-30,TECHM,True
2020-06-30,TITAN,True
2020-06-30,TORNTPHARM,True
2020-06-30,TORNTPOWER,True
2020-06-30,TRENT,True
2020-06-30,TVSMOTOR,True
2020-06-30,UBL,True
2020-06-30,ULTRACEMCO,True
2020-06-30,UNIONBANK,True
2020-06-30,UPL,True
2020-06-30,VBL,True
2020-06-30,VEDL,True
2020-06-30,VGUARD,True
2020-06-30,VOLTAS,True
2020-06-30,WHIRLPOOL,True
2020-06-30,WIPRO,True
2020-06-30,ZEEL,True
2020-07-31,AARTIIND,True
2020-07-31,ABCAPITAL,True
2020-07-31,ABFRL,True
2020-07-31,ADANIPOWER,True
2020-07-31,AMBUJACEM,True
2020-07-31,APOLLOHOSP,True
2020-07-31,APOLLOTYRE,True
2020-07-31,ASIANPAINT,True
2020-07-31,AUBANK,True
2020-07-31,AUROPHARMA,True
2020-07-31,AXISBANK,True
2020-07-31,BAJAJ-AUTO,True
2020-07-31,BAJAJFINSV,True
2020-07-31,BAJAJHLDNG,True
2020-07-31,BAJFINANCE,True
2020-07-31,BALKRISIND,True
2020-07-31,BANDHANBNK,True
2020-07-31,BANKBARODA,True
2020-07-31,BANKINDIA,True
2020-07-31,BATAINDIA,True
2020-07-31,BBTC,True
2020-07-31,BEL,True
2020-07-31,BERGEPAINT,True
2020-07-31,BHARATFORG,True
2020-07-31,BHEL,True
2020-07-31,BIOCON,True
2020-07-31,BOSCHLTD,True
2020-07-31,BPCL,True
2020-07-31,CANBK,True
2020-07-31,CASTROLIND,True
2020-07-31,CESC,True
2020-07-31,CHOLAFIN,True
2020-07-31,CIPLA,True
2020-07-31,COALINDIA,True
2020-07-31,COLPAL,True
2020-07-31,CONCOR,True
2020-07-31,COROMANDEL,True
2020-07-31,CROMPTON,True
2020-07-31,CUB,True
2020-07-31,CUMMINSIND,True
2020-07-31,DABUR,True
2020-07-31,DALBHARAT,True
2020-07-31,DIVISLAB,True
2020-07-31,DLF,True
2020-07-31,DMART,True
2020-07-31,DRREDDY,True
2020-07-31,EDELWEISS,True
2020-07-31,EICHERMOT,True
2020-07-31,EMAMILTD,True
2020-07-31,ENDURANCE,True
2020-07-31,ESCORTS,True
2020-07-31,EXIDEIND,True
2020-07-31,FEDERALBNK,True
2020-07-31,FORTIS,True
2020-07-31,FRETAIL,True
2020-07-31,GICRE,True
2020-07-31,GLENMARK,True
2020-07-31,GODREJAGRO,True
2020-07-31,GODREJCP,True
2020-07-31,GODREJIND,True
2020-07-31,GODREJPROP,True
2020-07-31,GRASIM,True
2020-07-31,GSPL,True
2020-07-31,GUJGASLTD,True
2020-07-31,HAVELLS,True
2020-07-31,HCLTECH,True
2020-07-31,HDFC,True
2020-07-31,HDFCAMC,True
2020-07-31,HDFCBANK,True
2020-07-31,HDFCLIFE,True
2020-07-31,HEROMOTOCO,True
2020-07-31,HEXAWARE,True
2020-07-31,HINDALCO,True
2020-07-31,HINDPETRO,True
2020-07-31,HINDZINC,True
2020-07-31,HUDCO,True
2020-07-31,ICICIBANK,True
2020-07-31,ICICIGI,True
2020-07-31,IDEA,True
2020-07-31,IDFCFIRSTB,True
2020-07-31,IGL,True
2020-07-31,INDIGO,True
2020-07-31,INDUSINDBK,True
2020-07-31,INFY,True
2020-07-31,IOC,True
2020-07-31,IPCALAB,True
2020-07-31,IRCTC,True
2020-07-31,ITC,True
2020-07-31,JINDALSTEL,True
2020-07-31,JSWENERGY,True
2020-07-31,JSWSTEEL,True
2020-07-31,JUBLFOOD,True
2020-07-31,KOTAKBANK,True
2020-07-31,LALPATHLAB,True
2020-07-31,LICHSGFIN,True
2020-07-31,LT,True
2020-07-31,LTTS,True
2020-07-31,LUPIN,True
2020-07-31,MARICO,True
2020-07-31,MARUTI,True
2020-07-31,MFSL,True
2020-07-31,MGL,True
2020-07-31,MINDTREE,True
2020-07-31,MPHASIS,True
2020-07-31,MRF,True
2020-07-31,MRPL,True
2020-07-31,NAM-INDIA,True
2020-07-31,NATCOPHARM,True
2020-07-31,NATIONALUM,True
2020-07-31,NAUKRI,True
2020-07-31,NHPC,True
2020-07-31,NMDC,True
2020-07-31,NTPC,True
2020-07-31,OBEROIRLTY,True
2020-07-31,OIL,True
2020-07-31,ONGC,True
2020-07-31,PEL,True
2020-07-31,PETRONET,True
2020-07-31,PFC,True
2020-07-31,PFIZER,True
2020-07-31,PGHH,True
2020-07-31,PIDILITIND,True
2020-07-31,PIIND,True
2020-07-31,PNB,True
2020-07-31,PNBHOUSING,True
2020-07-31,POLYCAB,True
2020-07-31,POWERGRID,True
2020-07-31,PRESTIGE,True
2020-07-31,QUESS,True
2020-07-31,RAJESHEXPO,True
2020-07-31,RAMCOCEM,True
2020-07-31,RBLBANK,True
2020-07-31,RECLTD,True
2020-07-31,RELIANCE,True
2020-07-31,SAIL,True
2020-07-31,SBICARD,True
2020-07-31,SBILIFE,True
2020-07-31,SBIN,True
2020-07-31,SHREECEM,True
2020-07-31,SIEMENS,True
2020-07-31,SRF,True
2020-07-31,SUNPHARMA,True
2020-07-31,SUNTV,True
2020-07-31,SYNGENE,True
2020-07-31,TATACONSUM,True
2020-07-31,TCS,True
2020-07-31,TECHM,True
2020-07-31,TITAN,True
2020-07-31,TORNTPHARM,True
2020-07-31,TORNTPOWER,True
2020-07-31,TRENT,True
2020-07-31,TVSMOTOR,True
2020-07-31,UBL,True
2020-07-31,ULTRACEMCO,True
2020-07-31,UNIONBANK,True
2020-07-31,UPL,True
2020-07-31,VBL,True
2020-07-31,VGUARD,True
2020-07-31,VOLTAS,True
2020-07-31,WHIRLPOOL,True
2020-07-31,WIPRO,True
2020-07-31,ZEEL,True
2020-08-31,AARTIIND,True
2020-08-31,ABCAPITAL,True
2020-08-31,ABFRL,True
2020-08-31,ADANIPOWER,True
2020-08-31,AMBUJACEM,True
2020-08-31,APOLLOHOSP,True
2020-08-31,APOLLOTYRE,True
2020-08-31,ASIANPAINT,True
2020-08-31,AUBANK,True
2020-08-31,AUROPHARMA,True
2020-08-31,AXISBANK,True
2020-08-31,BAJAJ-AUTO,True
2020-08-31,BAJAJFINSV,True
2020-08-31,BAJAJHLDNG,True
2020-08-31,BAJFINANCE,True
2020-08-31,BALKRISIND,True
2020-08-31,BANDHANBNK,True
2020-08-31,BANKBARODA,True
2020-08-31,BANKINDIA,True
2020-08-31,BATAINDIA,True
2020-08-31,BBTC,True
2020-08-31,BEL,True
2020-08-31,BERGEPAINT,True
2020-08-31,BHARATFORG,True
2020-08-31,BHEL,True
2020-08-31,BIOCON,True
2020-08-31,BOSCHLTD,True
2020-08-31,BPCL,True
2020-08-31,CANBK,True
2020-08-31,CASTROLIND,True
2020-08-31,CESC,True
2020-08-31,CHOLAFIN,True
2020-08-31,CIPLA,True
2020-08-31,COALINDIA,True
2020-08-31,COFORGE,True
2020-08-31,COLPAL,True
2020-08-31,CONCOR,True
2020-08-31,COROMANDEL,True
2020-08-31,CROMPTON,True
2020-08-31,CUB,True
2020-08-31,CUMMINSIND,True
2020-08-31,DABUR,True
2020-08-31,DALBHARAT,True
2020-08-31,DIVISLAB,True
2020-08-31,DLF,True
2020-08-31,DMART,True
2020-08-31,DRREDDY,True
2020-08-31,EDELWEISS,True
2020-08-31,EICHERMOT,True
2020-08-31,EMAMILTD,True
2020-08-31,ENDURANCE,True
2020-08-31,ESCORTS,True
2020-08-31,EXIDEIND,True
2020-08-31,FEDERALBNK,True
2020-08-31,FORTIS,True
2020-08-31,FRETAIL,True
2020-08-31,GICRE,True
2020-08-31,GLENMARK,True
2020-08-31,GODREJAGRO,True
2020-08-31,GODREJCP,True
2020-08-31,GODREJIND,True
2020-08-31,GODREJPROP,True
2020-08-31,GRASIM,True
2020-08-31,GSPL,True
2020-08-31,GUJGASLTD,True
2020-08-31,HAVELLS,True
2020-08-31,HCLTECH,True
2020-08-31,HDFC,True
2020-08-31,HDFCAMC,True
2020-08-31,HDFCBANK,True
2020-08-31,HDFCLIFE,True
2020-08-31,HEROMOTOCO,True
2020-08-31,HEXAWARE,True
2020-08-31,HINDALCO,True
2020-08-31,HINDPETRO,True
2020-08-31,HINDZINC,True
2020-08-31,HUDCO,True
2020-08-31,ICICIBANK,True
2020-08-31,ICICIGI,True
2020-08-31,IDEA,True
2020-08-31,IDFCFIRSTB,True
2020-08-31,IGL,True
2020-08-31,INDIGO,True
2020-08-31,INDUSINDBK,True
2020-08-31,INFY,True
2020-08-31,IOC,True
2020-08-31,IPCALAB,True
2020-08-31,IRCTC,True
2020-08-31,ITC,True
2020-08-31,JINDALSTEL,True
2020-08-31,JSWENERGY,True
2020-08-31,JSWSTEEL,True
2020-08-31,JUBLFOOD,True
2020-08-31,KOTAKBANK,True
2020-08-31,LALPATHLAB,True
2020-08-31,LICHSGFIN,True
2020-08-31,LT,True
2020-08-31,LTTS,True
2020-08-31,LUPIN,True
2020-08-31,MARICO,True
2020-08-31,MARUTI,True
2020-08-31,MFSL,True
2020-08-31,MGL,True
2020-08-31,MINDTREE,True
2020-08-31,MPHASIS,True
2020-08-31,MRF,True
2020-08-31,MRPL,True
2020-08-31,NAM-INDIA,True
2020-08-31,NATCOPHARM,True
2020-08-31,NATIONALUM,True
2020-08-31,NAUKRI,True
2020-08-31,NHPC,True
2020-08-31,NMDC,True
2020-08-31,NTPC,True
2020-08-31,OBEROIRLTY,True
2020-08-31,OIL,True
2020-08-31,ONGC,True
2020-08-31,PEL,True
2020-08-31,PETRONET,True
2020-08-31,PFC,True
2020-08-31,PFIZER,True
2020-08-31,PGHH,True
2020-08-31,PIDILITIND,True
2020-08-31,PIIND,True
2020-08-31,PNB,True
2020-08-31,PNBHOUSING,True
2020-08-31,POLYCAB,True
2020-08-31,POWERGRID,True
2020-08-31,PRESTIGE,True
2020-08-31,QUESS,True
2020-08-31,RAJESHEXPO,True
2020-08-31,RAMCOCEM,True
2020-08-31,RBLBANK,True
2020-08-31,RECLTD,True
2020-08-31,RELIANCE,True
2020-08-31,SAIL,True
2020-08-31,SBICARD,True
2020-08-31,SBILIFE,True
2020-08-31,SBIN,True
2020-08-31,SHREECEM,True
2020-08-31,SIEMENS,True
2020-08-31,SRF,True
2020-08-31,SUNPHARMA,True
2020-08-31,SUNTV,True
2020-08-31,SYNGENE,True
2020-08-31,TATACONSUM,True
2020-08-31,TCS,True
2020-08-31,TECHM,True
2020-08-31,TITAN,True
2020-08-31,TORNTPHARM,True
2020-08-31,TORNTPOWER,True
2020-08-31,TRENT,True
2020-08-31,TVSMOTOR,True
2020-08-31,UBL,True
2020-08-31,ULTRACEMCO,True
2020-08-31,UNIONBANK,True
2020-08-31,UPL,True
2020-08-31,VBL,True
2020-08-31,VGUARD,True
2020-08-31,VOLTAS,True
2020-08-31,WHIRLPOOL,True
2020-08-31,WIPRO,True
2020-08-31,ZEEL,True
2020-09-30,AARTIIND,True
2020-09-30,ABCAPITAL,True
2020-09-30,ABFRL,True
2020-09-30,ADANIGREEN,True
2020-09-30,AMBUJACEM,True
2020-09-30,APOLLOHOSP,True
2020-09-30,APOLLOTYRE,True
2020-09-30,ASIANPAINT,True
2020-09-30,AUBANK,True
2020-09-30,AUROPHARMA,True
2020-09-30,AXISBANK,True
2020-09-30,BAJAJ-AUTO,True
2020-09-30,BAJAJFINSV,True
2020-09-30,BAJAJHLDNG,True
2020-09-30,BAJFINANCE,True
2020-09-30,BALKRISIND,True
2020-09-30,BANDHANBNK,True
2020-09-30,BANKBARODA,True
2020-09-30,BANKINDIA,True
2020-09-30,BATAINDIA,True
2020-09-30,BBTC,True
2020-09-30,BEL,True
2020-09-30,BERGEPAINT,True
2020-09-30,BHARATFORG,True
2020-09-30,BHEL,True
2020-09-30,BIOCON,True
2020-09-30,BOSCHLTD,True
2020-09-30,BPCL,True
2020-09-30,CANBK,True
2020-09-30,CASTROLIND,True
2020-09-30,CESC,True
2020-09-30,CHOLAFIN,True
2020-09-30,CIPLA,True
2020-09-30,COALINDIA,True
2020-09-30,COFORGE,True
2020-09-30,COLPAL,True
2020-09-30,CONCOR,True
2020-09-30,COROMANDEL,True
2020-09-30,CROMPTON,True
2020-09-30,CUB,True
2020-09-30,CUMMINSIND,True
2020-09-30,DABUR,True
2020-09-30,DALBHARAT,True
2020-09-30,DIVISLAB,True
2020-09-30,DLF,True
2020-09-30,DMART,True
2020-09-30,DRREDDY,True
2020-09-30,EDELWEISS,True
2020-09-30,EICHERMOT,True
2020-09-30,EMAMILTD,True
2020-09-30,ENDURANCE,True
2020-09-30,ESCORTS,True
2020-09-30,EXIDEIND,True
2020-09-30,FEDERALBNK,True
2020-09-30,FORTIS,True
2020-09-30,FRETAIL,True
2020-09-30,GICRE,True
2020-09-30,GLENMARK,True
2020-09-30,GODREJAGRO,True
2020-09-30,GODREJCP,True
2020-09-30,GODREJIND,True
2020-09-30,GODREJPROP,True
2020-09-30,GRASIM,True
2020-09-30,GSPL,True
2020-09-30,GUJGASLTD,True
2020-09-30,HAVELLS,True
2020-09-30,HCLTECH,True
2020-09-30,HDFC,True
2020-09-30,HDFCAMC,True
2020-09-30,HDFCBANK,True
2020-09-30,HDFCLIFE,True
2020-09-30,HEROMOTOCO,True
2020-09-30,HINDALCO,True
2020-09-30,HINDPETRO,True
2020-09-30,HINDZINC,True
2020-09-30,HUDCO,True
2020-09-30,ICICIBANK,True
2020-09-30,ICICIGI,True
2020-09-30,IDEA,True
2020-09-30,IDFCFIRSTB,True
2020-09-30,IGL,True
2020-09-30,INDIGO,True
2020-09-30,INDUSINDBK,True
2020-09-30,INFY,True
2020-09-30,IOC,True
2020-09-30,IPCALAB,True
2020-09-30,IRCTC,True
2020-09-30,ITC,True
2020-09-30,JINDALSTEL,True
2020-09-30,JSWENERGY,True
2020-09-30,JSWSTEEL,True
2020-09-30,JUBLFOOD,True
2020-09-30,KOTAKBANK,True
2020-09-30,LALPATHLAB,True
2020-09-30,LICHSGFIN,True
2020-09-30,LT,True
2020-09-30,LTTS,True
2020-09-30,LUPIN,True
2020-09-30,MARICO,True
2020-09-30,MARUTI,True
2020-09-30,MFSL,True
2020-09-30,MGL,True
2020-09-30,MINDTREE,True
2020-09-30,MPHASIS,True
2020-09-30,MRF,True
2020-09-30,NAM-INDIA,True
2020-09-30,NATCOPHARM,True
2020-09-30,NATIONALUM,True
2020-09-30,NAUKRI,True
2020-09-30,NAVINFLUOR,True
2020-09-30,NMDC,True
2020-09-30,NTPC,True
2020-09-30,OBEROIRLTY,True
2020-09-30,OIL,True
2020-09-30,ONGC,True
2020-09-30,PEL,True
2020-09-30,PETRONET,True
2020-09-30,PFC,True
2020-09-30,PFIZER,True
2020-09-30,PGHH,True
2020-09-30,PIDILITIND,True
2020-09-30,PIIND,True
2020-09-30,PNB,True
2020-09-30,POLYCAB,True
2020-09-30,POWERGRID,True
2020-09-30,PRESTIGE,True
2020-09-30,RAJESHEXPO,True
2020-09-30,RAMCOCEM,True
2020-09-30,RBLBANK,True
2020-09-30,RECLTD,True
2020-09-30,RELIANCE,True
2020-09-30,SAIL,True
2020-09-30,SANOFI,True
2020-09-30,SBICARD,True
2020-09-30,SBILIFE,True
2020-09-30,SBIN,True
2020-09-30,SHREECEM,True
2020-09-30,SIEMENS,True
2020-09-30,SRF,True
2020-09-30,SUNPHARMA,True
2020-09-30,SUNTV,True
2020-09-30,SYNGENE,True
2020-09-30,TATACHEM,True
2020-09-30,TATACONSUM,True
2020-09-30,TCS,True
2020-09-30,TECHM,True
2020-09-30,TITAN,True
2020-09-30,TORNTPHARM,True
2020-09-30,TORNTPOWER,True
2020-09-30,TRENT,True
2020-09-30,TVSMOTOR,True
2020-09-30,UBL,True
2020-09-30,ULTRACEMCO,True
2020-09-30,UNIONBANK,True
2020-09-30,UPL,True
2020-09-30,VBL,True
2020-09-30,VGUARD,True
2020-09-30,VOLTAS,True
2020-09-30,WHIRLPOOL,True
2020-09-30,WIPRO,True
2020-09-30,YESBANK,True
2020-09-30,ZEEL,True
2020-10-31,AARTIIND,True
2020-10-31,ABCAPITAL,True
2020-10-31,ABFRL,True
2020-10-31,ADANIGREEN,True
2020-10-31,AMBUJACEM,True
2020-10-31,APOLLOHOSP,True
2020-10-31,APOLLOTYRE,True
2020-10-31,ASIANPAINT,True
2020-10-31,AUBANK,True
2020-10-31,AUROPHARMA,True
2020-10-31,AXISBANK,True
2020-10-31,BAJAJ-AUTO,True
2020-10-31,BAJAJFINSV,True
2020-10-31,BAJAJHLDNG,True
2020-10-31,BAJFINANCE,True
2020-10-31,BALKRISIND,True
2020-10-31,BANDHANBNK,True
2020-10-31,BANKBARODA,True
2020-10-31,BANKINDIA,True
2020-10-31,BATAINDIA,True
2020-10-31,BBTC,True
2020-10-31,BEL,True
2020-10-31,BERGEPAINT,True
2020-10-31,BHARATFORG,True
2020-10-31,BHEL,True
2020-10-31,BIOCON,True
2020-10-31,BOSCHLTD,True
2020-10-31,BPCL,True
2020-10-31,CANBK,True
2020-10-31,CASTROLIND,True
2020-10-31,CESC,True
2020-10-31,CHOLAFIN,True
2020-10-31,CIPLA,True
2020-10-31,COALINDIA,True
2020-10-31,COFORGE,True
2020-10-31,COLPAL,True
2020-10-31,CONCOR,True
2020-10-31,COROMANDEL,True
2020-10-31,CROMPTON,True
2020-10-31,CUB,True
2020-10-31,CUMMINSIND,True
