Date,Ticker,In_Nifty200
2019-12-06,HCLTECH,True
2019-12-06,HDFC,True
2019-12-06,HDFCAMC,True
2019-12-06,HDFCBANK,True
2019-12-06,HDFCLIFE,True
2019-12-06,HEG,True
2019-12-06,HEROMOTOCO,True
2019-12-06,HEXAWARE,True
2019-12-06,HINDALCO,True
2019-12-06,HINDPETRO,True
2019-12-06,HINDUNILVR,True
2019-12-06,HINDZINC,True
2019-12-06,HUDCO,True
2019-12-06,IBULHSGFIN,True
2019-12-06,IBVENTURES,True
2019-12-06,ICICIBANK,True
2019-12-06,ICICIGI,True
2019-12-06,IDEA,True
2019-12-06,IDFCFIRSTB,True
2019-12-06,IGL,True
2019-12-06,INDHOTEL,True
2019-12-06,INDIANB,True
2019-12-06,INDIGO,True
2019-12-06,INDUSINDBK,True
2019-12-06,INFRATEL,True
2019-12-06,INFY,True
2019-12-06,IOC,True
2019-12-06,IPCALAB,True
2019-12-06,ITC,True
2019-12-06,JINDALSTEL,True
2019-12-06,JSWENERGY,True
2019-12-06,JSWSTEEL,True
2019-12-06,JUBILANT,True
2019-12-06,JUBLFOOD,True
2019-12-06,KOTAKBANK,True
2019-12-06,L&TFH,True
2019-12-06,LICHSGFIN,True
2019-12-06,LT,True
2019-12-06,LTI,True
2019-12-06,LTTS,True
2019-12-06,LUPIN,True
2019-12-06,M&M,True
2019-12-06,M&MFIN,True
2019-12-06,MANAPPURAM,True
2019-12-06,MARICO,True
2019-12-06,MARUTI,True
2019-12-06,MCDOWELL-N,True
2019-12-06,MFSL,True
2019-12-06,MGL,True
2019-12-06,MINDTREE,True
2019-12-06,MOTHERSUMI,True
2019-12-06,MPHASIS,True
2019-12-06,MRF,True
2019-12-06,MRPL,True
2019-12-06,MUTHOOTFIN,True
2019-12-06,NATCOPHARM,True
2019-12-06,NATIONALUM,True
2019-12-06,NAUKRI,True
2019-12-06,NBCC,True
2019-12-06,NESTLEIND,True
2019-12-06,NHPC,True
2019-12-06,NIACL,True
2019-12-06,NMDC,True
2019-12-06,NTPC,True
2019-12-06,OBEROIRLTY,True
2019-12-06,OFSS,True
2019-12-06,OIL,True
2019-12-06,ONGC,True
2019-12-06,ORIENTBANK,True
2019-12-06,PAGEIND,True
2019-12-06,PEL,True
2019-12-06,PETRONET,True
2019-12-06,PFC,True
2019-12-06,PFIZER,True
2019-12-06,PGHH,True
2019-12-06,PIDILITIND,True
2019-12-06,PIIND,True
2019-12-06,PNB,True
2019-12-06,PNBHOUSING,True
2019-12-06,POWERGRID,True
2019-12-06,PRESTIGE,True
2019-12-06,QUESS,True
2019-12-06,RAJESHEXPO,True
2019-12-06,RAMCOCEM,True
2019-12-06,RBLBANK,True
2019-12-06,RECLTD,True
2019-12-06,RELIANCE,True
2019-12-06,RNAM,True
2019-12-06,SAIL,True
2019-12-06,SBILIFE,True
2019-12-06,SBIN,True
2019-12-06,SHREECEM,True
2019-12-06,SIEMENS,True
2019-12-06,SRF,True
2019-12-06,SRTRANSFIN,True
2019-12-06,STRTECH,True
2019-12-06,SUNPHARMA,True
2019-12-06,SUNTV,True
2019-12-06,SYNGENE,True
2019-12-06,TATACHEM,True
2019-12-06,TATAGLOBAL,True
2019-12-06,TATAMOTORS,True
2019-12-06,TATAMTRDVR,True
2019-12-06,TATAPOWER,True
2019-12-06,TATASTEEL,True
2019-12-06,TCS,True
2019-12-06,TECHM,True
2019-12-06,TITAN,True
2019-12-06,TORNTPHARM,True
2019-12-06,TORNTPOWER,True
2019-12-06,TVSMOTOR,True
2019-12-06,UBL,True
2019-12-06,ULTRACEMCO,True
2019-12-06,UNIONBANK,True
2019-12-06,UPL,True
2019-12-06,VARROC,True
2019-12-06,VEDL,True
2019-12-06,VGUARD,True
2019-12-06,VOLTAS,True
2019-12-06,WIPRO,True
2019-12-06,YESBANK,True
2019-12-06,ZEEL,True
2019-12-13,ABCAPITAL,True
2019-12-13,ABFRL,True
2019-12-13,ACC,True
2019-12-13,ADANIPORTS,True
2019-12-13,ADANIPOWER,True
2019-12-13,AJANTPHARM,True
2019-12-13,ALBK,True
2019-12-13,ALKEM,True
2019-12-13,AMARAJABAT,True
2019-12-13,AMBUJACEM,True
2019-12-13,APOLLOHOSP,True
2019-12-13,APOLLOTYRE,True
2019-12-13,ASHOKLEY,True
2019-12-13,ASIANPAINT,True
2019-12-13,AUBANK,True
2019-12-13,AUROPHARMA,True
2019-12-13,AXISBANK,True
2019-12-13,BAJAJ-AUTO,True
2019-12-13,BAJAJFINSV,True
2019-12-13,BAJAJHLDNG,True
2019-12-13,BAJFINANCE,True
2019-12-13,BALKRISIND,True
2019-12-13,BANDHANBNK,True
2019-12-13,BANKBARODA,True
2019-12-13,BANKINDIA,True
2019-12-13,BATAINDIA,True
2019-12-13,BBTC,True
2019-12-13,BEL,True
2019-12-13,BERGEPAINT,True
2019-12-13,BHARATFORG,True
2019-12-13,BHARTIARTL,True
2019-12-13,BHEL,True
2019-12-13,BIOCON,True
2019-12-13,BOSCHLTD,True
2019-12-13,BPCL,True
2019-12-13,BRITANNIA,True
2019-12-13,CADILAHC,True
2019-12-13,CANBK,True
2019-12-13,CASTROLIND,True
2019-12-13,CESC,True
2019-12-13,CHOLAFIN,True
2019-12-13,CIPLA,True
2019-12-13,COALINDIA,True
2019-12-13,COLPAL,True
2019-12-13,CONCOR,True
2019-12-13,COROMANDEL,True
2019-12-13,CROMPTON,True
2019-12-13,CUB,True
2019-12-13,CUMMINSIND,True
2019-12-13,DABUR,True
2019-12-13,DALBHARAT,True
2019-12-13,DIVISLAB,True
2019-12-13,DLF,True
2019-12-13,DMART,True
2019-12-13,DRREDDY,True
2019-12-13,EDELWEISS,True
2019-12-13,EICHERMOT,True
2019-12-13,EMAMILTD,True
2019-12-13,ENDURANCE,True
2019-12-13,ENGINERSIN,True
2019-12-13,ESCORTS,True
2019-12-13,EXIDEIND,True
2019-12-13,FCONSUMER,True
2019-12-13,FEDERALBNK,True
2019-12-13,FRETAIL,True
2019-12-13,GAIL,True
2019-12-13,GICRE,True
2019-12-13,GLENMARK,True
2019-12-13,GMRINFRA,True
2019-12-13,GODREJAGRO,True
2019-12-13,GODREJCP,True
2019-12-13,GODREJIND,True
2019-12-13,GODREJPROP,True
2019-12-13,GRAPHITE,True
2019-12-13,GRASIM,True
2019-12-13,GSPL,True
2019-12-13,HAVELLS,True
2019-12-13,HCLTECH,True
2019-12-13,HDFC,True
2019-12-13,HDFCAMC,True
2019-12-13,HDFCBANK,True
2019-12-13,HDFCLIFE,True
2019-12-13,HEG,True
2019-12-13,HEROMOTOCO,True
2019-12-13,HEXAWARE,True
2019-12-13,HINDALCO,True
2019-12-13,HINDPETRO,True
2019-12-13,HINDUNILVR,True
2019-12-13,HINDZINC,True
2019-12-13,HUDCO,True
2019-12-13,IBULHSGFIN,True
2019-12-13,IBVENTURES,True
2019-12-13,ICICIBANK,True
2019-12-13,ICICIGI,True
2019-12-13,IDEA,True
2019-12-13,IDFCFIRSTB,True
2019-12-13,IGL,True
2019-12-13,INDHOTEL,True
2019-12-13,INDIANB,True
2019-12-13,INDIGO,True
2019-12-13,INDUSINDBK,True
2019-12-13,INFRATEL,True
2019-12-13,INFY,True
2019-12-13,IOC,True
2019-12-13,IPCALAB,True
2019-12-13,ITC,True
2019-12-13,JINDALSTEL,True
2019-12-13,JSWENERGY,True
2019-12-13,JSWSTEEL,True
2019-12-13,JUBILANT,True
2019-12-13,JUBLFOOD,True
2019-12-13,KOTAKBANK,True
2019-12-13,L&TFH,True
2019-12-13,LICHSGFIN,True
2019-12-13,LT,True
2019-12-13,LTI,True
2019-12-13,LTTS,True
2019-12-13,LUPIN,True
2019-12-13,M&M,True
2019-12-13,M&MFIN,True
2019-12-13,MANAPPURAM,True
2019-12-13,MARICO,True
2019-12-13,MARUTI,True
2019-12-13,MCDOWELL-N,True
2019-12-13,MFSL,True
2019-12-13,MGL,True
2019-12-13,MINDTREE,True
2019-12-13,MOTHERSUMI,True
2019-12-13,MPHASIS,True
2019-12-13,MRF,True
2019-12-13,MRPL,True
2019-12-13,MUTHOOTFIN,True
2019-12-13,NATCOPHARM,True
2019-12-13,NATIONALUM,True
2019-12-13,NAUKRI,True
2019-12-13,NBCC,True
2019-12-13,NESTLEIND,True
2019-12-13,NHPC,True
2019-12-13,NIACL,True
2019-12-13,NMDC,True
2019-12-13,NTPC,True
2019-12-13,OBEROIRLTY,True
2019-12-13,OFSS,True
2019-12-13,OIL,True
2019-12-13,ONGC,True
2019-12-13,ORIENTBANK,True
2019-12-13,PAGEIND,True
2019-12-13,PEL,True
2019-12-13,PETRONET,True
2019-12-13,PFC,True
2019-12-13,PFIZER,True
2019-12-13,PGHH,True
2019-12-13,PIDILITIND,True
2019-12-13,PIIND,True
2019-12-13,PNB,True
2019-12-13,PNBHOUSING,True
2019-12-13,POWERGRID,True
2019-12-13,PRESTIGE,True
2019-12-13,QUESS,True
2019-12-13,RAJESHEXPO,True
2019-12-13,RAMCOCEM,True
2019-12-13,RBLBANK,True
2019-12-13,RECLTD,True
2019-12-13,RELIANCE,True
2019-12-13,RNAM,True
2019-12-13,SAIL,True
2019-12-13,SBILIFE,True
2019-12-13,SBIN,True
2019-12-13,SHREECEM,True
2019-12-13,SIEMENS,True
2019-12-13,SRF,True
2019-12-13,SRTRANSFIN,True
2019-12-13,STRTECH,True
2019-12-13,SUNPHARMA,True
2019-12-13,SUNTV,True
2019-12-13,SYNGENE,True
2019-12-13,TATACHEM,True
2019-12-13,TATAGLOBAL,True
2019-12-13,TATAMOTORS,True
2019-12-13,TATAMTRDVR,True
2019-12-13,TATAPOWER,True
2019-12-13,TATASTEEL,True
2019-12-13,TCS,True
2019-12-13,TECHM,True
2019-12-13,TITAN,True
2019-12-13,TORNTPHARM,True
2019-12-13,TORNTPOWER,True
2019-12-13,TVSMOTOR,True
2019-12-13,UBL,True
2019-12-13,ULTRACEMCO,True
2019-12-13,UNIONBANK,True
2019-12-13,UPL,True
2019-12-13,VARROC,True
2019-12-13,VEDL,True
2019-12-13,VGUARD,True
2019-12-13,VOLTAS,True
2019-12-13,WIPRO,True
2019-12-13,YESBANK,True
2019-12-13,ZEEL,True
2019-12-20,ABCAPITAL,True
2019-12-20,ABFRL,True
2019-12-20,ACC,True
2019-12-20,ADANIPORTS,True
2019-12-20,ADANIPOWER,True
2019-12-20,AJANTPHARM,True
2019-12-20,ALBK,True
2019-12-20,ALKEM,True
2019-12-20,AMARAJABAT,True
2019-12-20,AMBUJACEM,True
2019-12-20,APOLLOHOSP,True
2019-12-20,APOLLOTYRE,True
2019-12-20,ASHOKLEY,True
2019-12-20,ASIANPAINT,True
2019-12-20,AUBANK,True
2019-12-20,AUROPHARMA,True
2019-12-20,AXISBANK,True
2019-12-20,BAJAJ-AUTO,True
2019-12-20,BAJAJFINSV,True
2019-12-20,BAJAJHLDNG,True
2019-12-20,BAJFINANCE,True
2019-12-20,BALKRISIND,True
2019-12-20,BANDHANBNK,True
2019-12-20,BANKBARODA,True
2019-12-20,BANKINDIA,True
2019-12-20,BATAINDIA,True
2019-12-20,BBTC,True
2019-12-20,BEL,True
2019-12-20,BERGEPAINT,True
2019-12-20,BHARATFORG,True
2019-12-20,BHARTIARTL,True
2019-12-20,BHEL,True
2019-12-20,BIOCON,True
2019-12-20,BOSCHLTD,True
2019-12-20,BPCL,True
2019-12-20,BRITANNIA,True
2019-12-20,CADILAHC,True
2019-12-20,CANBK,True
2019-12-20,CASTROLIND,True
2019-12-20,CESC,True
2019-12-20,CHOLAFIN,True
2019-12-20,CIPLA,True
2019-12-20,COALINDIA,True
2019-12-20,COLPAL,True
2019-12-20,CONCOR,True
2019-12-20,COROMANDEL,True
2019-12-20,CROMPTON,True
2019-12-20,CUB,True
2019-12-20,CUMMINSIND,True
2019-12-20,DABUR,True
2019-12-20,DALBHARAT,True
2019-12-20,DIVISLAB,True
2019-12-20,DLF,True
2019-12-20,DMART,True
2019-12-20,DRREDDY,True
2019-12-20,EDELWEISS,True
2019-12-20,EICHERMOT,True
2019-12-20,EMAMILTD,True
2019-12-20,ENDURANCE,True
2019-12-20,ENGINERSIN,True
2019-12-20,ESCORTS,True
2019-12-20,EXIDEIND,True
2019-12-20,FCONSUMER,True
2019-12-20,FEDERALBNK,True
2019-12-20,FRETAIL,True
2019-12-20,GAIL,True
2019-12-20,GICRE,True
2019-12-20,GLENMARK,True
2019-12-20,GMRINFRA,True
2019-12-20,GODREJAGRO,True
2019-12-20,GODREJCP,True
2019-12-20,GODREJIND,True
2019-12-20,GODREJPROP,True
2019-12-20,GRAPHITE,True
2019-12-20,GRASIM,True
2019-12-20,GSPL,True
2019-12-20,HAVELLS,True
2019-12-20,HCLTECH,True
2019-12-20,HDFC,True
2019-12-20,HDFCAMC,True
2019-12-20,HDFCBANK,True
2019-12-20,HDFCLIFE,True
2019-12-20,HEG,True
2019-12-20,HEROMOTOCO,True
2019-12-20,HEXAWARE,True
2019-12-20,HINDALCO,True
2019-12-20,HINDPETRO,True
2019-12-20,HINDUNILVR,True
2019-12-20,HINDZINC,True
2019-12-20,HUDCO,True
2019-12-20,IBULHSGFIN,True
2019-12-20,IBVENTURES,True
2019-12-20,ICICIBANK,True
2019-12-20,ICICIGI,True
2019-12-20,IDEA,True
2019-12-20,IDFCFIRSTB,True
2019-12-20,IGL,True
2019-12-20,INDHOTEL,True
2019-12-20,INDIANB,True
2019-12-20,INDIGO,True
2019-12-20,INDUSINDBK,True
2019-12-20,INFRATEL,True
2019-12-20,INFY,True
2019-12-20,IOC,True
2019-12-20,IPCALAB,True
2019-12-20,ITC,True
2019-12-20,JINDALSTEL,True
2019-12-20,JSWENERGY,True
2019-12-20,JSWSTEEL,True
2019-12-20,JUBILANT,True
2019-12-20,JUBLFOOD,True
2019-12-20,KOTAKBANK,True
2019-12-20,L&TFH,True
2019-12-20,LICHSGFIN,True
2019-12-20,LT,True
2019-12-20,LTI,True
2019-12-20,LTTS,True
2019-12-20,LUPIN,True
2019-12-20,M&M,True
2019-12-20,M&MFIN,True
2019-12-20,MANAPPURAM,True
2019-12-20,MARICO,True
2019-12-20,MARUTI,True
2019-12-20,MCDOWELL-N,True
2019-12-20,MFSL,True
2019-12-20,MGL,True
2019-12-20,MINDTREE,True
2019-12-20,MOTHERSUMI,True
2019-12-20,MPHASIS,True
2019-12-20,MRF,True
2019-12-20,MRPL,True
2019-12-20,MUTHOOTFIN,True
2019-12-20,NATCOPHARM,True
2019-12-20,NATIONALUM,True
2019-12-20,NAUKRI,True
2019-12-20,NBCC,True
2019-12-20,NESTLEIND,True
2019-12-20,NHPC,True
2019-12-20,NIACL,True
2019-12-20,NMDC,True
2019-12-20,NTPC,True
2019-12-20,OBEROIRLTY,True
2019-12-20,OFSS,True
2019-12-20,OIL,True
2019-12-20,ONGC,True
2019-12-20,ORIENTBANK,True
2019-12-20,PAGEIND,True
2019-12-20,PEL,True
2019-12-20,PETRONET,True
2019-12-20,PFC,True
2019-12-20,PFIZER,True
2019-12-20,PGHH,True
2019-12-20,PIDILITIND,True
2019-12-20,PIIND,True
2019-12-20,PNB,True
2019-12-20,PNBHOUSING,True
2019-12-20,POWERGRID,True
2019-12-20,PRESTIGE,True
2019-12-20,QUESS,True
2019-12-20,RAJESHEXPO,True
2019-12-20,RAMCOCEM,True
2019-12-20,RBLBANK,True
2019-12-20,RECLTD,True
2019-12-20,RELIANCE,True
2019-12-20,RNAM,True
2019-12-20,SAIL,True
2019-12-20,SBILIFE,True
2019-12-20,SBIN,True
2019-12-20,SHREECEM,True
2019-12-20,SIEMENS,True
2019-12-20,SRF,True
2019-12-20,SRTRANSFIN,True
2019-12-20,STRTECH,True
2019-12-20,SUNPHARMA,True
2019-12-20,SUNTV,True
2019-12-20,SYNGENE,True
2019-12-20,TATACHEM,True
2019-12-20,TATAGLOBAL,True
2019-12-20,TATAMOTORS,True
2019-12-20,TATAMTRDVR,True
2019-12-20,TATAPOWER,True
2019-12-20,TATASTEEL,True
2019-12-20,TCS,True
2019-12-20,TECHM,True
2019-12-20,TITAN,True
2019-12-20,TORNTPHARM,True
2019-12-20,TORNTPOWER,True
2019-12-20,TVSMOTOR,True
2019-12-20,UBL,True
2019-12-20,ULTRACEMCO,True
2019-12-20,UNIONBANK,True
2019-12-20,UPL,True
2019-12-20,VARROC,True
2019-12-20,VEDL,True
2019-12-20,VGUARD,True
2019-12-20,VOLTAS,True
2019-12-20,WIPRO,True
2019-12-20,YESBANK,True
2019-12-20,ZEEL,True
2019-12-27,ABCAPITAL,True
2019-12-27,ABFRL,True
2019-12-27,ACC,True
2019-12-27,ADANIPORTS,True
2019-12-27,ADANIPOWER,True
2019-12-27,AJANTPHARM,True
2019-12-27,ALKEM,True
2019-12-27,AMARAJABAT,True
2019-12-27,AMBUJACEM,True
2019-12-27,APOLLOHOSP,True
2019-12-27,APOLLOTYRE,True
2019-12-27,ASHOKLEY,True
2019-12-27,ASIANPAINT,True
2019-12-27,AUBANK,True
2019-12-27,AUROPHARMA,True
2019-12-27,AXISBANK,True
2019-12-27,BAJAJ-AUTO,True
2019-12-27,BAJAJFINSV,True
2019-12-27,BAJAJHLDNG,True
2019-12-27,BAJFINANCE,True
2019-12-27,BALKRISIND,True
2019-12-27,BANDHANBNK,True
2019-12-27,BANKBARODA,True
2019-12-27,BANKINDIA,True
2019-12-27,BATAINDIA,True
2019-12-27,BBTC,True
2019-12-27,BEL,True
2019-12-27,BERGEPAINT,True
2019-12-27,BHARATFORG,True
2019-12-27,BHARTIARTL,True
2019-12-27,BHEL,True
2019-12-27,BIOCON,True
2019-12-27,BOSCHLTD,True
2019-12-27,BPCL,True
2019-12-27,BRITANNIA,True
2019-12-27,CADILAHC,True
2019-12-27,CANBK,True
2019-12-27,CASTROLIND,True
2019-12-27,CESC,True
2019-12-27,CHOLAFIN,True
2019-12-27,CIPLA,True
2019-12-27,COALINDIA,True
2019-12-27,COLPAL,True
2019-12-27,CONCOR,True
2019-12-27,COROMANDEL,True
2019-12-27,CROMPTON,True
2019-12-27,CUB,True
2019-12-27,CUMMINSIND,True
2019-12-27,DABUR,True
2019-12-27,DALBHARAT,True
2019-12-27,DIVISLAB,True
2019-12-27,DLF,True
2019-12-27,DMART,True
2019-12-27,DRREDDY,True
2019-12-27,EDELWEISS,True
2019-12-27,EICHERMOT,True
2019-12-27,EMAMILTD,True
2019-12-27,ENDURANCE,True
2019-12-27,ENGINERSIN,True
2019-12-27,ESCORTS,True
2019-12-27,EXIDEIND,True
2019-12-27,FCONSUMER,True
2019-12-27,FEDERALBNK,True
2019-12-27,FORTIS,True
2019-12-27,FRETAIL,True
2019-12-27,GAIL,True
2019-12-27,GICRE,True
2019-12-27,GLENMARK,True
2019-12-27,GMRINFRA,True
2019-12-27,GODREJAGRO,True
2019-12-27,GODREJCP,True
2019-12-27,GODREJIND,True
2019-12-27,GODREJPROP,True
2019-12-27,GRAPHITE,True
2019-12-27,GRASIM,True
2019-12-27,GSPL,True
2019-12-27,HAVELLS,True
2019-12-27,HCLTECH,True
2019-12-27,HDFC,True
2019-12-27,HDFCAMC,True
2019-12-27,HDFCBANK,True
2019-12-27,HDFCLIFE,True
2019-12-27,HEG,True
2019-12-27,HEROMOTOCO,True
2019-12-27,HEXAWARE,True
2019-12-27,HINDALCO,True
2019-12-27,HINDPETRO,True
2019-12-27,HINDUNILVR,True
2019-12-27,HINDZINC,True
2019-12-27,HUDCO,True
2019-12-27,IBULHSGFIN,True
2019-12-27,IBVENTURES,True
2019-12-27,ICICIBANK,True
2019-12-27,ICICIGI,True
2019-12-27,IDEA,True
2019-12-27,IDFCFIRSTB,True
2019-12-27,IGL,True
2019-12-27,INDHOTEL,True
2019-12-27,INDIANB,True
2019-12-27,INDIGO,True
2019-12-27,INDUSINDBK,True
2019-12-27,INFRATEL,True
2019-12-27,INFY,True
2019-12-27,IOC,True
2019-12-27,IPCALAB,True
2019-12-27,ITC,True
2019-12-27,JINDALSTEL,True
2019-12-27,JSWENERGY,True
2019-12-27,JSWSTEEL,True
2019-12-27,JUBILANT,True
2019-12-27,JUBLFOOD,True
2019-12-27,KOTAKBANK,True
2019-12-27,L&TFH,True
2019-12-27,LICHSGFIN,True
2019-12-27,LT,True
2019-12-27,LTI,True
2019-12-27,LTTS,True
2019-12-27,LUPIN,True
2019-12-27,M&M,True
2019-12-27,M&MFIN,True
2019-12-27,MANAPPURAM,True
2019-12-27,MARICO,True
2019-12-27,MARUTI,True
2019-12-27,MCDOWELL-N,True
2019-12-27,MFSL,True
2019-12-27,MGL,True
2019-12-27,MINDTREE,True
2019-12-27,MOTHERSUMI,True
2019-12-27,MPHASIS,True
2019-12-27,MRF,True
2019-12-27,MRPL,True
2019-12-27,MUTHOOTFIN,True
2019-12-27,NATCOPHARM,True
2019-12-27,NATIONALUM,True
2019-12-27,NAUKRI,True
2019-12-27,NBCC,True
2019-12-27,NESTLEIND,True
2019-12-27,NHPC,True
2019-12-27,NIACL,True
2019-12-27,NMDC,True
2019-12-27,NTPC,True
2019-12-27,OBEROIRLTY,True
2019-12-27,OFSS,True
2019-12-27,OIL,True
2019-12-27,ONGC,True
2019-12-27,PAGEIND,True
2019-12-27,PEL,True
2019-12-27,PETRONET,True
2019-12-27,PFC,True
2019-12-27,PFIZER,True
2019-12-27,PGHH,True
2019-12-27,PIDILITIND,True
2019-12-27,PIIND,True
2019-12-27,PNB,True
2019-12-27,PNBHOUSING,True
2019-12-27,POWERGRID,True
2019-12-27,PRESTIGE,True
2019-12-27,QUESS,True
2019-12-27,RAJESHEXPO,True
2019-12-27,RAMCOCEM,True
2019-12-27,RBLBANK,True
2019-12-27,RECLTD,True
2019-12-27,RELIANCE,True
2019-12-27,RNAM,True
2019-12-27,SAIL,True
2019-12-27,SBILIFE,True
2019-12-27,SBIN,True
2019-12-27,SHREECEM,True
2019-12-27,SIEMENS,True
2019-12-27,SRF,True
2019-12-27,SRTRANSFIN,True
2019-12-27,STRTECH,True
2019-12-27,SUNPHARMA,True
2019-12-27,SUNTV,True
2019-12-27,SYNGENE,True
2019-12-27,TATAGLOBAL,True
2019-12-27,TATAMOTORS,True
2019-12-27,TATAMTRDVR,True
2019-12-27,TATAPOWER,True
2019-12-27,TATASTEEL,True
2019-12-27,TCS,True
2019-12-27,TECHM,True
2019-12-27,TITAN,True
2019-12-27,TORNTPHARM,True
2019-12-27,TORNTPOWER,True
2019-12-27,TVSMOTOR,True
2019-12-27,UBL,True
2019-12-27,ULTRACEMCO,True
2019-12-27,UNIONBANK,True
2019-12-27,UPL,True
2019-12-27,VARROC,True
2019-12-27,VBL,True
2019-12-27,VEDL,True
2019-12-27,VGUARD,True
2019-12-27,VOLTAS,True
2019-12-27,WHIRLPOOL,True
2019-12-27,WIPRO,True
2019-12-27,YESBANK,True
2019-12-27,ZEEL,True
2020-01-03,ABCAPITAL,True
2020-01-03,ABFRL,True
2020-01-03,ACC,True
2020-01-03,ADANIPORTS,True
2020-01-03,ADANIPOWER,True
2020-01-03,AJANTPHARM,True
2020-01-03,ALKEM,True
2020-01-03,AMARAJABAT,True
2020-01-03,AMBUJACEM,True
2020-01-03,APOLLOHOSP,True
2020-01-03,APOLLOTYRE,True
2020-01-03,ASHOKLEY,True
2020-01-03,ASIANPAINT,True
2020-01-03,AUBANK,True
2020-01-03,AUROPHARMA,True
2020-01-03,AXISBANK,True
2020-01-03,BAJAJ-AUTO,True
2020-01-03,BAJAJFINSV,True
2020-01-03,BAJAJHLDNG,True
2020-01-03,BAJFINANCE,True
2020-01-03,BALKRISIND,True
2020-01-03,BANDHANBNK,True
2020-01-03,BANKBARODA,True
2020-01-03,BANKINDIA,True
2020-01-03,BATAINDIA,True
2020-01-03,BBTC,True
2020-01-03,BEL,True
2020-01-03,BERGEPAINT,True
2020-01-03,BHARATFORG,True
2020-01-03,BHARTIARTL,True
2020-01-03,BHEL,True
2020-01-03,BIOCON,True
2020-01-03,BOSCHLTD,True
2020-01-03,BPCL,True
2020-01-03,BRITANNIA,True
2020-01-03,CADILAHC,True
2020-01-03,CANBK,True
2020-01-03,CASTROLIND,True
2020-01-03,CESC,True
2020-01-03,CHOLAFIN,True
2020-01-03,CIPLA,True
2020-01-03,COALINDIA,True
2020-01-03,COLPAL,True
2020-01-03,CONCOR,True
2020-01-03,COROMANDEL,True
2020-01-03,CROMPTON,True
2020-01-03,CUB,True
2020-01-03,CUMMINSIND,True
2020-01-03,DABUR,True
2020-01-03,DALBHARAT,True
2020-01-03,DIVISLAB,True
2020-01-03,DLF,True
2020-01-03,DMART,True
2020-01-03,DRREDDY,True
2020-01-03,EDELWEISS,True
2020-01-03,EICHERMOT,True
2020-01-03,EMAMILTD,True
2020-01-03,ENDURANCE,True
2020-01-03,ENGINERSIN,True
2020-01-03,ESCORTS,True
2020-01-03,EXIDEIND,True
2020-01-03,FCONSUMER,True
2020-01-03,FEDERALBNK,True
2020-01-03,FORTIS,True
2020-01-03,FRETAIL,True
2020-01-03,GAIL,True
2020-01-03,GICRE,True
2020-01-03,GLENMARK,True
2020-01-03,GMRINFRA,True
2020-01-03,GODREJAGRO,True
2020-01-03,GODREJCP,True
2020-01-03,GODREJIND,True
2020-01-03,GODREJPROP,True
2020-01-03,GRAPHITE,True
2020-01-03,GRASIM,True
2020-01-03,GSPL,True
2020-01-03,HAVELLS,True
2020-01-03,HCLTECH,True
2020-01-03,HDFC,True
2020-01-03,HDFCAMC,True
2020-01-03,HDFCBANK,True
2020-01-03,HDFCLIFE,True
2020-01-03,HEG,True
2020-01-03,HEROMOTOCO,True
2020-01-03,HEXAWARE,True
2020-01-03,HINDALCO,True
2020-01-03,HINDPETRO,True
2020-01-03,HINDUNILVR,True
2020-01-03,HINDZINC,True
2020-01-03,HUDCO,True
2020-01-03,IBULHSGFIN,True
2020-01-03,IBVENTURES,True
2020-01-03,ICICIBANK,True
2020-01-03,ICICIGI,True
2020-01-03,IDEA,True
2020-01-03,IDFCFIRSTB,True
2020-01-03,IGL,True
2020-01-03,INDHOTEL,True
2020-01-03,INDIANB,True
2020-01-03,INDIGO,True
2020-01-03,INDUSINDBK,True
2020-01-03,INFRATEL,True
2020-01-03,INFY,True
2020-01-03,IOC,True
2020-01-03,IPCALAB,True
2020-01-03,ITC,True
2020-01-03,JINDALSTEL,True
2020-01-03,JSWENERGY,True
2020-01-03,JSWSTEEL,True
2020-01-03,JUBILANT,True
2020-01-03,JUBLFOOD,True
2020-01-03,KOTAKBANK,True
2020-01-03,L&TFH,True
2020-01-03,LICHSGFIN,True
2020-01-03,LT,True
2020-01-03,LTI,True
2020-01-03,LTTS,True
2020-01-03,LUPIN,True
2020-01-03,M&M,True
2020-01-03,M&MFIN,True
2020-01-03,MANAPPURAM,True
2020-01-03,MARICO,True
2020-01-03,MARUTI,True
2020-01-03,MCDOWELL-N,True
2020-01-03,MFSL,True
2020-01-03,MGL,True
2020-01-03,MINDTREE,True
2020-01-03,MOTHERSUMI,True
2020-01-03,MPHASIS,True
2020-01-03,MRF,True
2020-01-03,MRPL,True
2020-01-03,MUTHOOTFIN,True
2020-01-03,NATCOPHARM,True
2020-01-03,NATIONALUM,True
2020-01-03,NAUKRI,True
2020-01-03,NBCC,True
2020-01-03,NESTLEIND,True
2020-01-03,NHPC,True
2020-01-03,NIACL,True
2020-01-03,NMDC,True
2020-01-03,NTPC,True
2020-01-03,OBEROIRLTY,True
2020-01-03,OFSS,True
2020-01-03,OIL,True
2020-01-03,ONGC,True
2020-01-03,PAGEIND,True
2020-01-03,PEL,True
2020-01-03,PETRONET,True
2020-01-03,PFC,True
2020-01-03,PFIZER,True
2020-01-03,PGHH,True
2020-01-03,PIDILITIND,True
2020-01-03,PIIND,True
2020-01-03,PNB,True
2020-01-03,PNBHOUSING,True
