Ticker,Quarter_End,Promoter_Group,Dominant_Promoter_Entity,Dominant_Promoter_Shares
RELCAPITAL,2022-06-30,Reliance,Reliance Infrastructure Consulting & Engineers Private Limited,1775991.0
RELCAPITAL,2022-09-30,Reliance,RELIANCE INFRASTRUCTURE CONSULTING AND ENGINEERS Private Limited,1775991.0
RELCAPITAL,2022-12-31,Reliance,RELIANCE INFRASTRUCTURE CONSULTING AND ENGINEERS Private Limited,1775991.0
RELCAPITAL,2023-03-31,Reliance,RELIANCE INFRASTRUCTURE CONSULTING AND ENGINEERS PRIVATE LIMITED,1775991.0
RELCAPITAL,2023-06-30,Reliance,RELIANCE INFRASTRUCTURE CONSULTING AND ENGINEERS PRIVATE LIMITED,1775991.0
RELCAPITAL,2023-09-30,Reliance,Reliance Infrastructure Consulting and Engineers Private Limited,1775991.0
RELCAPITAL,2023-12-31,Reliance,Reliance Infrastructure Consulting and Engineers Private Limited,1775991.0
RELCAPITAL,2024-03-31,Reliance,Reliance Infrastructure Consulting and Engineers Private Limited,1775991.0
RELCAPITAL,2024-06-30,Reliance,Reliance Infrastructure Consulting and Engineers Private Limited,1775991.0
RELCAPITAL,2024-09-30,Reliance,Reliance Infrastructure Consulting and Engineers Private Limited,1775991.0
RELCAPITAL,2024-12-31,Reliance,Reliance Infrastructure Consulting and Engineers Private Limited,1775991.0
RELIANCE,2014-03-31,Independent,,0.0
RELIANCE,2014-06-30,Independent,,0.0
RELIANCE,2014-09-30,Independent,,0.0
RELIANCE,2014-12-31,Independent,,0.0
RELIANCE,2015-03-31,Independent,,0.0
RELIANCE,2015-06-30,Independent,,0.0
RELIANCE,2015-09-30,Independent,,0.0
RELIANCE,2015-12-31,Reliance,Trilokesh Commercials LLP,124513168.0
RELIANCE,2016-03-31,Reliance,Trilokesh Commercials LLP,124513168.0
RELIANCE,2016-06-30,Reliance,Trilokesh Commercials LLP,124513168.0
RELIANCE,2016-09-30,Reliance,Trilokesh Commercials LLP,124513168.0
RELIANCE,2016-12-31,Reliance,Reliance Industries Holding Private Ltd,128768863.0
RELIANCE,2017-03-31,Reliance,Reliance Industries Holding Private Ltd,128768863.0
RELIANCE,2017-06-30,Reliance,Reliance Industries Holding Private Ltd,128768863.0
RELIANCE,2017-09-13,Reliance,Reliance Industries Holding Private Ltd,257537726.0
RELIANCE,2017-09-30,Reliance,Reliance Industries Holding Private Ltd,257537726.0
RELIANCE,2017-12-31,Reliance,Reliance Industries Holding Private Ltd,257537726.0
RELIANCE,2018-03-31,Reliance,Reliance Industries Holding Private Ltd,257537726.0
RELIANCE,2018-06-30,Reliance,Reliance Industries Holding Private Ltd,257537726.0
RELIANCE,2018-09-30,Reliance,Reliance Industries Holding Private Ltd,257537726.0
RELIANCE,2018-12-31,Reliance,Reliance Industries Holding Private Ltd,257537726.0
RELIANCE,2019-03-31,Reliance,Reliance Industries Holding Private Ltd,257537726.0
RELIANCE,2019-06-30,Reliance,Reliance Industries Holding Private Ltd,257537726.0
RELIANCE,2019-09-30,Reliance,Reliance Industries Holding Private Limited,257537726.0
RELIANCE,2019-12-31,Reliance,Reliance Industries Holding Private Ltd,257537726.0
RELIANCE,2020-03-31,Reliance,Reliance Industries Holding Private Ltd,257537726.0
RELIANCE,2020-06-11,Reliance,Reliance Industries Holding Private Ltd,304014856.0
RELIANCE,2020-06-30,Reliance,Reliance Industries Holding Private Ltd,269157009.0
RELIANCE,2020-09-30,Reliance,Reliance Industries Holding Private Ltd,269157008.0
RELIANCE,2020-12-31,Reliance,Reliance Industries Holding Private Ltd,269157008.0
RELIANCE,2021-03-31,Reliance,Reliance Industries Holding Private Ltd,269157008.0
RELIANCE,2021-06-30,Reliance,Reliance Industries Holding Private Ltd,280776291.0
RELIANCE,2021-09-30,Reliance,Reliance Industries Holding Private Ltd,280776291.0
RELIANCE,2021-12-08,Reliance,Reliance Industries Holding Private Ltd,304014856.0
RELIANCE,2021-12-31,Reliance,Reliance Industries Holding Private Ltd,304014856.0
RELIANCE,2022-03-31,Reliance,Reliance Industries Holding Private Ltd,304014856.0
RELIANCE,2022-06-30,Reliance,Reliance Industries Holding Private Ltd,304014856.0
RELIANCE,2022-09-30,Reliance,Reliance Industries Holding Private Ltd,304014856.0
RELIANCE,2022-12-31,Reliance,Reliance Industries Holding Private Ltd,304014856.0
RELIANCE,2023-03-31,Reliance,Reliance Industries Holding Private Ltd,304014856.0
RELIANCE,2023-06-30,Reliance,Reliance Industries Holding Private Ltd,304014856.0
RELIANCE,2023-09-30,Reliance,Reliance Industries Holding Private Ltd,304014856.0
RELIANCE,2023-12-31,Reliance,Reliance Industries Holding Private Ltd,304014856.0
RELIANCE,2024-03-31,Reliance,Reliance Industries Holding Private Ltd,304014856.0
RELIANCE,2024-06-30,Reliance,Reliance Industries Holding Private Ltd,304014856.0
RELIANCE,2024-09-30,Reliance,Reliance Industries Holding Private Ltd,304014856.0
RELIANCE,2024-10-29,Reliance,Reliance Industries Holding Private Ltd,608029712.0
RELIANCE,2024-12-31,Reliance,Reliance Industries Holding Private Ltd,608029712.0
RELIANCE,2025-03-31,Reliance,Reliance Industries Holding Private Ltd,608029712.0
RELIANCE,2025-06-30,Reliance,Reliance Industries Holding Private Ltd,608030142.0
RELIANCE,2025-09-30,Reliance,Reliance Industries Holding Private Ltd,608030142.0
RELIANCE,2025-12-31,Reliance,Reliance Industries Holding Private Ltd,608030142.0
RELINFRA,2014-03-31,Independent,,0.0
RELINFRA,2014-06-30,Independent,,0.0
RELINFRA,2014-09-30,Independent,,0.0
RELINFRA,2014-12-31,Independent,,0.0
RELINFRA,2015-03-31,Independent,,0.0
RELINFRA,2015-06-30,Independent,,0.0
RELINFRA,2015-09-30,Independent,,0.0
RELINFRA,2015-12-31,Reliance,Reliance Project Ventures And Management Private Limitied,106148937.0
RELINFRA,2016-03-31,Reliance,Reliance Project Ventures And Management Private Limited,106148937.0
RELINFRA,2016-06-30,Reliance,Reliance Project Ventures And Management Private Limited,106148937.0
RELINFRA,2016-09-30,Reliance,Reliance Project Ventures And Management Private Limited,106148937.0
RELINFRA,2016-12-31,Reliance,Reliance Project Ventures And Management Private Limited,106148937.0
RELINFRA,2017-03-31,Reliance,Reliance Project Ventures And Management Private Limited,106148937.0
RELINFRA,2017-06-30,Reliance,RELIANCE PROJECT VENTURES AND MANAGEMENT PRIVATE LIMITED,106148937.0
RELINFRA,2017-09-30,Reliance,RELIANCE PROJECT VENTURES AND MANAGEMENT PRIVATE LIMITED,106148937.0
RELINFRA,2017-12-31,Reliance,Reliance Project Ventures And Management Private Limited,106148937.0
RELINFRA,2018-03-31,Reliance,Reliance Project Ventures And Management Private Limitied,106148937.0
RELINFRA,2018-06-30,Reliance,Reliance Project Ventures And Management Private Limited,106148937.0
RELINFRA,2018-09-30,Reliance,Reliance Project Ventures and Management Private Limited,106148937.0
RELINFRA,2018-12-31,Reliance,Reliance Project Ventures and Management Private Limited,106148937.0
RELINFRA,2019-03-31,Reliance,Reliance Project Ventures and Management Private Limited,88029932.0
RELINFRA,2019-06-30,Reliance,Reliance Project Ventures And Management Private Limited,84540932.0
RELINFRA,2019-09-30,Reliance,Reliance Project Ventures And Management Private Limitied,84540932.0
RELINFRA,2019-12-31,Reliance,Reliance Project Ventures And Management Private Limitied,72590932.0
RELINFRA,2020-03-31,Reliance,Reliance Project Ventures And Management Private Limitied,27709937.0
RELINFRA,2020-06-30,Reliance,Reliance Project Ventures And Management Private Limitied,27709937.0
RELINFRA,2020-09-30,Reliance,Reliance Project Ventures and Management Private Limited,12350000.0
RELINFRA,2020-12-31,Reliance,Reliance Project Ventures And Management Private Limited,12350000.0
RELINFRA,2021-03-31,Reliance,Reliance Project Ventures And Management Private Limitied,12350000.0
RELINFRA,2021-06-30,Reliance,Reliance Project Ventures And Management Private Limited,12350000.0
RELINFRA,2021-09-30,Reliance,Reliance Project Ventures And Management Private Limitied,12350000.0
RELINFRA,2021-12-31,Reliance,Reliance Project Ventures And Management Private Limitied,12350000.0
RELINFRA,2022-03-31,Reliance,Reliance Project Ventures And Management Private Limitied,12350000.0
RELINFRA,2022-06-30,Reliance,Reliance Project Ventures And Management Private Limitied,12350000.0
RELINFRA,2022-09-30,Reliance,RELIANCE PROJECT VENTURES AND MANAGEMENT PRIVATE LIMITED,12350000.0
RELINFRA,2022-11-16,Reliance,RELIANCE PROJECT VENTURES AND MANAGEMENT PRIVATE LIMITED,12350000.0
RELINFRA,2022-12-07,Reliance,RELIANCE PROJECT VENTURES AND MANAGEMENT PRIVATE LIMITED,12350000.0
RELINFRA,2022-12-31,Reliance,RELIANCE PROJECT VENTURES AND MANAGEMENT PRIVATE LIMITED,12350000.0
RELINFRA,2023-01-13,Reliance,RELIANCE PROJECT VENTURES AND MANAGEMENT PRIVATE LIMITED,12350000.0
RELINFRA,2023-03-31,Reliance,SMT.KOKILA D. AMBANI,274937.0
RELINFRA,2023-06-30,Reliance,SMT.KOKILA D. AMBANI,274937.0
RELINFRA,2023-09-05,Reliance,SMT.KOKILA D. AMBANI,274937.0
RELINFRA,2023-09-30,Reliance,SMT.KOKILA D. AMBANI,274937.0
RELINFRA,2023-12-31,Reliance,SMT.KOKILA D. AMBANI,274937.0
RELINFRA,2024-03-31,Reliance,SMT.KOKILA D. AMBANI,274937.0
RELINFRA,2024-06-30,Reliance,SMT.KOKILA D. AMBANI,274937.0
RELINFRA,2024-09-30,Reliance,SMT.KOKILA D. AMBANI,274937.0
RELINFRA,2025-03-31,Reliance,SMT.KOKILA D. AMBANI,274937.0
RELINFRA,2025-06-18,Reliance,SMT.KOKILA D. AMBANI,274937.0
RELINFRA,2025-06-30,Reliance,SMT.KOKILA D. AMBANI,274937.0
RELINFRA,2025-09-30,Reliance,SMT.KOKILA D. AMBANI,274937.0
RELINFRA,2025-12-31,Reliance,SMT.KOKILA D. AMBANI,274937.0
REPCOHOME,2014-03-31,Independent,,0.0
REPCOHOME,2014-06-30,Independent,,0.0
REPCOHOME,2014-09-30,Independent,,0.0
REPCOHOME,2014-12-31,Independent,,0.0
REPCOHOME,2015-03-31,Independent,,0.0
REPCOHOME,2015-06-30,Independent,,0.0
REPCOHOME,2015-09-30,Independent,,0.0
REPCOHOME,2015-12-31,Independent,REPATRIATES CO OPERATIVE FINANCE & DEVELOPMENT BANK LTD,23230606.0
REPCOHOME,2016-03-31,Independent,Multi state cooperative society,23230606.0
REPCOHOME,2016-06-30,Independent,Multi state cooperative society,23230606.0
REPCOHOME,2016-09-30,Independent,Multi state cooperative society,23230606.0
REPCOHOME,2016-12-31,Independent,REPATRIATES CO OPERATIVE FINANCE & DEVELOPMENT BANK LTD,23230606.0
REPCOHOME,2017-03-31,Independent,Other,23230606.0
REPCOHOME,2017-06-30,Independent,Other,23230606.0
REPCOHOME,2017-09-30,Independent,Other,23230606.0
REPCOHOME,2017-12-31,Independent,Other,23230606.0
REPCOHOME,2018-03-31,Independent,Other,23230606.0
REPCOHOME,2018-06-30,Independent,Other,23230606.0
REPCOHOME,2018-09-30,Independent,Other,23230606.0
REPCOHOME,2018-12-31,Independent,Other,23230606.0
REPCOHOME,2019-03-31,Independent,Other,23230606.0
REPCOHOME,2019-06-30,Independent,Other,23230606.0
REPCOHOME,2019-09-30,Independent,Other,23230606.0
REPCOHOME,2019-12-31,Independent,Other,23230606.0
REPCOHOME,2020-03-31,Independent,Other,23230606.0
REPCOHOME,2020-06-30,Independent,Other,23230606.0
REPCOHOME,2020-09-30,Independent,Other,23230606.0
REPCOHOME,2020-12-31,Independent,Other,23230606.0
REPCOHOME,2021-03-31,Independent,Other,23230606.0
REPCOHOME,2021-06-30,Independent,Other,23230606.0
REPCOHOME,2021-09-30,Independent,Other,23230606.0
REPCOHOME,2021-12-31,Independent,Other,23230606.0
REPCOHOME,2022-03-31,Independent,Other,23230606.0
REPCOHOME,2022-06-30,Independent,Other,23230606.0
REPCOHOME,2022-09-30,Independent,Other,23230606.0
REPCOHOME,2022-12-31,Independent,Other,23230606.0
REPCOHOME,2023-03-31,Independent,Other,23230606.0
REPCOHOME,2023-06-30,Independent,Other,23230606.0
REPCOHOME,2023-09-30,Independent,Other,23230606.0
REPCOHOME,2023-12-31,Independent,Other,23230606.0
REPCOHOME,2024-03-31,Independent,Other,23230606.0
REPCOHOME,2024-06-30,Independent,Other,23230606.0
REPCOHOME,2024-09-30,Independent,Other,23230606.0
REPCOHOME,2024-12-31,Independent,Other,23230606.0
REPCOHOME,2025-03-31,Independent,Other,23230606.0
REPCOHOME,2025-06-30,Independent,Other,23230606.0
REPCOHOME,2025-09-30,Independent,Other,23230606.0
REPCOHOME,2025-12-31,Independent,Other,23230606.0
RPOWER,2014-03-31,Independent,,0.0
RPOWER,2014-06-30,Independent,,0.0
RPOWER,2014-09-30,Independent,,0.0
RPOWER,2014-12-31,Independent,,0.0
RPOWER,2015-03-31,Independent,,0.0
RPOWER,2015-06-30,Independent,,0.0
RPOWER,2015-09-30,Independent,,0.0
RPOWER,2015-12-31,Reliance,Reliance Infrastructure Limited,1211998193.0
RPOWER,2016-03-31,Reliance,Reliance Infrastructure Limited,1211998193.0
RPOWER,2016-06-30,Reliance,Reliance Infrastructure Limited,1211998193.0
RPOWER,2016-09-30,Reliance,Reliance Infrastructure Limited,1211998193.0
RPOWER,2016-12-31,Reliance,Reliance Infrastructure Limited,1211998193.0
RPOWER,2017-03-31,Reliance,Reliance Infrastructure Limited,1211998193.0
RPOWER,2017-06-30,Reliance,Reliance Infrastructure Limited,1211998193.0
RPOWER,2017-09-30,Reliance,Reliance Infrastructure Limited,1211998193.0
RPOWER,2017-12-31,Reliance,Reliance Infrastructure Limited,1211998193.0
RPOWER,2018-03-31,Reliance,Reliance Infrastructure Limited,1211998193.0
RPOWER,2018-06-30,Reliance,Reliance Infrastructure Limited,1211998193.0
RPOWER,2018-09-30,Reliance,Reliance Infrastructure Limited *,1211998193.0
RPOWER,2018-12-31,Reliance,Reliance Infrastructure Limited *,1211998193.0
RPOWER,2019-03-31,Reliance,Reliance Infrastructure Limited,928498193.0
RPOWER,2019-06-30,Reliance,Reliance Infrastructure Limited,813498193.0
RPOWER,2019-09-30,Reliance,Reliance Infrastructure Limited,758498193.0
RPOWER,2019-12-31,Reliance,Reliance Infrastructure Limited *,626598193.0
RPOWER,2020-03-31,Reliance,Reliance Infrastructure Limited,358298193.0
RPOWER,2020-06-30,Reliance,Reliance Infrastructure Limited,358298193.0
RPOWER,2020-09-30,Reliance,Reliance Infrastructure Limited,358298193.0
RPOWER,2020-12-31,Reliance,Reliance Infrastructure Limited,166560739.0
RPOWER,2021-03-31,Reliance,Reliance Infrastructure Limited,166560739.0
RPOWER,2021-06-30,Reliance,Reliance Infrastructure Limited,166560739.0
RPOWER,2021-07-15,Reliance,Reliance Infrastructure Limited,761560739.0
RPOWER,2021-09-30,Reliance,Reliance Infrastructure Limited,761560739.0
RPOWER,2021-12-31,Reliance,Reliance Infrastructure Limited,761560739.0
RPOWER,2022-03-31,Reliance,Reliance Infrastructure Limited,761560739.0
RPOWER,2022-06-30,Reliance,Reliance infrastructure Limited,761560739.0
RPOWER,2022-09-30,Reliance,Reliance Infrastructure Limited,761560739.0
RPOWER,2022-12-30,Reliance,RELIANCE INFRASTRUCTURE LIMITED,823560490.0
RPOWER,2022-12-31,Reliance,RELIANCE INFRASTRUCTURE LIMITED,823560490.0
RPOWER,2023-01-13,Reliance,RELIANCE INFRASTRUCTURE LIMITED,930104490.0
RPOWER,2023-03-31,Reliance,RELIANCE INFRASTRUCTURE LIMITED,930104490.0
RPOWER,2023-06-30,Reliance,RELIANCE INFRASTRUCTURE LIMITED,930104490.0
RPOWER,2023-09-05,Reliance,RELIANCE INFRASTRUCTURE LIMITED,930104490.0
RPOWER,2023-09-30,Reliance,RELIANCE INFRASTRUCTURE LIMITED,930104490.0
RPOWER,2023-12-31,Reliance,RELIANCE INFRASTRUCTURE LIMITED,930104490.0
RPOWER,2024-03-13,Reliance,RELIANCE INFRASTRUCTURE LIMITED,930104490.0
RPOWER,2024-03-31,Reliance,RELIANCE INFRASTRUCTURE LIMITED,930104490.0
RPOWER,2024-06-30,Reliance,RELIANCE INFRASTRUCTURE LIMITED,930104490.0
RPOWER,2024-09-30,Reliance,RELIANCE INFRASTRUCTURE LIMITED,931104490.0
RPOWER,2025-03-31,Reliance,RELIANCE INFRASTRUCTURE LIMITED,931104490.0
RPOWER,2025-05-07,Reliance,RELIANCE INFRASTRUCTURE LIMITED,1026604490.0
RPOWER,2025-06-30,Reliance,RELIANCE INFRASTRUCTURE LIMITED,1029904490.0
RPOWER,2025-09-30,Reliance,RELIANCE INFRASTRUCTURE LIMITED,1029904490.0
RPOWER,2025-12-31,Reliance,RELIANCE INFRASTRUCTURE LIMITED,1029904490.0
RVNL,2019-03-31,GOI_PSU,Central Government/ State Government(s),1831562820.0
RVNL,2019-06-30,GOI_PSU,Central Government/ State Government(s),1831562820.0
RVNL,2019-09-30,GOI_PSU,Central Government/ State Government(s),1831562820.0
RVNL,2019-12-31,GOI_PSU,Central Government/ State Government(s),1831562820.0
RVNL,2020-03-31,GOI_PSU,Central Government/ State Government(s),1831562820.0
RVNL,2020-06-30,GOI_PSU,Central Government/ State Government(s),1831562820.0
RVNL,2020-09-30,GOI_PSU,Central Government/ State Government(s),1831562820.0
RVNL,2020-12-31,GOI_PSU,Central Government/ State Government(s),1831562820.0
RVNL,2021-03-31,GOI_PSU,Central Government/ State Government(s),1630628894.0
RVNL,2021-06-30,GOI_PSU,Central Government/ State Government(s),1630500971.0
RVNL,2021-09-30,GOI_PSU,Central Government/ State Government(s),1630500971.0
RVNL,2021-12-31,GOI_PSU,Central Government/ State Government(s),1630500971.0
RVNL,2022-03-31,GOI_PSU,Central Government/ State Government(s),1630500971.0
RVNL,2022-06-30,GOI_PSU,Central Government/ State Government(s),1630500971.0
RVNL,2022-09-30,GOI_PSU,Central Government/ State Government(s),1630500971.0
RVNL,2022-12-31,GOI_PSU,Central Government/ State Government(s),1630500971.0
RVNL,2023-03-31,GOI_PSU,Central Government/ State Government(s),1630500971.0
RVNL,2023-06-30,GOI_PSU,Central Government/ State Government(s),1630500971.0
RVNL,2023-07-28,GOI_PSU,Central Government/ State Government(s),1518743894.0
RVNL,2023-09-30,GOI_PSU,Central Government/ State Government(s),1518743694.0
RVNL,2023-12-31,GOI_PSU,Central Government/ State Government(s),1518743694.0
RVNL,2024-03-31,GOI_PSU,Central Government/ State Government(s),1518743694.0
RVNL,2024-06-30,GOI_PSU,Central Government/ State Government(s),1518743694.0
RVNL,2024-09-30,GOI_PSU,Central Government/ State Government(s),1518743694.0
RVNL,2024-12-31,GOI_PSU,Central Government/ State Government(s),1518743694.0
RVNL,2025-03-31,GOI_PSU,Central Government/ State Government(s),1518743694.0
RVNL,2025-06-30,GOI_PSU,Central Government/ State Government(s),1518743694.0
RVNL,2025-09-30,GOI_PSU,Central Government/ State Government(s),1518743694.0
RVNL,2025-12-31,GOI_PSU,Central Government/ State Government(s),1518743694.0
SADBHAV,2014-03-31,Independent,,0.0
SADBHAV,2014-06-30,Independent,,0.0
SADBHAV,2014-09-30,Independent,,0.0
SADBHAV,2014-12-31,Independent,,0.0
SADBHAV,2015-03-31,Independent,,0.0
SADBHAV,2015-06-30,Independent,,0.0
SADBHAV,2015-09-30,Independent,,0.0
SADBHAV,2015-12-31,Independent,PATEL VISHNUBHAI MAFATLAL,21022050.0
SADBHAV,2016-03-31,Independent,Patel Vishnubhai Mafatlal                              PATEL VIS,21022050.0
SADBHAV,2016-06-30,Independent,Patel Vishnubhai Mafatlal,21022050.0
SADBHAV,2016-09-30,Independent,Patel Vishnubhai Mafatlal,25603750.0
SADBHAV,2016-12-31,Independent,Patel Vishnubhai Mafatlal,28124920.0
SADBHAV,2017-03-31,Independent,Patel Vishnubhai Mafatlal,28124920.0
SADBHAV,2017-06-30,Independent,Patel Vishnubhai Mafatlal,28124920.0
SADBHAV,2017-09-30,Independent,Patel Vishnubhai Mafatlal,28124920.0
SADBHAV,2017-12-31,Independent,Patel Vishnubhai Mafatlal,28124920.0
SADBHAV,2018-03-31,Independent,Patel Vishnubhai Mafatlal,28124920.0
SADBHAV,2018-06-30,Independent,Patel Vishnubhai Mafatlal,28124920.0
SADBHAV,2018-09-30,Independent,Patel Vishnubhai Mafatlal,28124920.0
SADBHAV,2018-12-31,Independent,Patel Vishnubhai Mafatlal,25717750.0
SADBHAV,2019-03-31,Independent,Patel Shantaben V*,48161135.0
SADBHAV,2019-06-30,Independent,Patel Shantaben V,48161135.0
SADBHAV,2019-09-30,Independent,Patel Shantaben V,48161135.0
SADBHAV,2019-12-31,Independent,Shantaben Vishnubhai Patel,49086135.0
SADBHAV,2020-03-31,Independent,Shantaben Vishnubhai Patel,49086135.0
SADBHAV,2020-06-30,Independent,Shantaben Vishnubhai Patel,49086135.0
SADBHAV,2020-09-30,Independent,Shantaben Vishnubhai Patel,49086135.0
SADBHAV,2020-12-31,Independent,Shantaben  Vishnubhai  Patel,49086135.0
SADBHAV,2021-03-31,Independent,Shantaben  Vishnubhai  Patel,49086135.0
SADBHAV,2021-06-30,Independent,Shantaben  Vishnubhai  Patel,49086135.0
SADBHAV,2021-09-30,Independent,Shantaben  Vishnubhai  Patel*,49086135.0
SADBHAV,2021-12-31,Independent,Shantaben  Vishnubhai  Patel*,49086135.0
SADBHAV,2022-03-31,Independent,Shantaben Vishnubhai Patel*,49061199.0
SADBHAV,2022-06-30,Independent,Shantaben Vishnubhai Patel*,46271699.0
SADBHAV,2022-09-30,Independent,Shantaben Vishnubhai Patel*,42888091.0
SADBHAV,2022-12-31,Independent,Shantaben Vishnubhai Patel,41388091.0
SADBHAV,2023-03-31,Independent,Shantaben Vishnubhai Patel,41388091.0
SADBHAV,2023-06-30,Independent,Shantaben Vishnubhai Patel,41388091.0
SADBHAV,2023-09-30,Independent,Shantaben  Vishnubhai  Patel,41388091.0
SADBHAV,2023-12-31,Independent,Shantaben  Vishnubhai  Patel,41556331.0
SADBHAV,2024-03-31,Independent,Shantaben  Vishnubhai  Patel,41556331.0
SADBHAV,2024-06-30,Independent,Late Shantaben  Vishnubhai  Patel,41556331.0
SADBHAV,2024-09-30,Independent,Late Shantaben  Vishnubhai  Patel,41556331.0
SADBHAV,2024-12-31,Independent,Shashin Vishnubhai Patel,27094342.0
SADBHAV,2025-03-31,Independent,Shashin Vishnubhai Patel,27094342.0
SADBHAV,2025-06-30,Independent,Shashin Vishnubhai Patel,27094342.0
SADBHAV,2025-09-30,Independent,Late Shantaben  Vishnubhai  Patel,16850855.0
SADBHAV,2025-12-31,Independent,Shashin Vishnubhai Patel,22098162.0
SAIL,2014-03-31,Independent,,0.0
SAIL,2014-06-30,Independent,,0.0
SAIL,2014-09-30,Independent,,0.0
SAIL,2014-12-31,Independent,,0.0
SAIL,2015-03-31,Independent,,0.0
SAIL,2015-06-30,Independent,,0.0
SAIL,2015-09-30,Independent,,0.0
SAIL,2015-12-31,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2016-03-31,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2016-06-30,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2016-09-30,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2016-12-31,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2017-03-31,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2017-06-30,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2017-09-30,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2017-12-31,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2018-03-31,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2018-06-30,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2018-09-30,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2018-12-31,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2019-03-31,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2019-06-30,GOI_PSU,President of India,3097767449.0
SAIL,2019-09-30,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2019-12-31,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2020-03-31,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2020-06-30,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2020-09-30,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2020-12-31,GOI_PSU,Central Government/ State Government(s),3097767449.0
SAIL,2021-03-31,GOI_PSU,Central Government/ State Government(s),2684714550.0
SAIL,2021-06-30,GOI_PSU,Central Government/ State Government(s),2684714550.0
SAIL,2021-09-30,GOI_PSU,Central Government/ State Government(s),2684714550.0
SAIL,2021-12-31,GOI_PSU,Central Government/ State Government(s),2684714550.0
SAIL,2022-03-31,GOI_PSU,Central Government/ State Government(s),2684714550.0
SAIL,2022-06-30,GOI_PSU,Central Government/ State Government(s),2684714550.0
SAIL,2022-09-30,GOI_PSU,Central Government/ State Government(s),2684714550.0
SAIL,2022-12-31,GOI_PSU,Central Government/ State Government(s),2684714550.0
SAIL,2023-03-31,GOI_PSU,Central Government/ State Government(s),2684714550.0
SAIL,2023-06-30,GOI_PSU,Central Government/ State Government(s),2684714550.0
SAIL,2023-09-30,GOI_PSU,Central Government/ State Government(s),2684714550.0
SAIL,2023-12-31,GOI_PSU,Central Government/ State Government(s),2684714550.0
SAIL,2024-03-31,GOI_PSU,Central Government/ State Government(s),2684714550.0
SAIL,2024-06-30,GOI_PSU,Central Government/ State Government(s),2684714550.0
SAIL,2024-09-30,GOI_PSU,Central Government/ State Government(s),2684714550.0
SAIL,2024-12-31,GOI_PSU,Central Government/ State Government(s),2684714550.0
SAIL,2025-03-31,GOI_PSU,Central Government/ State Government(s),2684714550.0
SAIL,2025-06-30,GOI_PSU,Central Government/ State Government(s),2684714550.0
SAIL,2025-09-30,GOI_PSU,Central Government/ State Government(s),2684714550.0
SAIL,2025-12-31,GOI_PSU,Central Government/ State Government(s),2684714550.0
SANOFI,2014-03-31,Independent,,0.0
SANOFI,2014-06-30,Independent,,0.0
SANOFI,2014-09-30,Independent,,0.0
SANOFI,2014-12-31,Independent,,0.0
SANOFI,2015-03-31,Independent,,0.0
SANOFI,2015-06-30,Independent,,0.0
SANOFI,2015-09-30,Independent,,0.0
SANOFI,2015-12-31,Independent,HOECHST GmbH,13904722.0
SANOFI,2016-03-31,Independent,HOECHST GMBH,13904722.0
SANOFI,2016-06-30,Independent,HOECHST GMBH,13904722.0
SANOFI,2016-09-30,Independent,HOECHST GMBH,13904722.0
SANOFI,2016-12-31,Independent,Body Corporate,13909587.0
SANOFI,2017-03-31,Independent,Body Corporate,13909587.0
SANOFI,2017-06-30,Independent,Body Corporate,13909587.0
SANOFI,2017-09-30,Independent,Body Corporate,13909587.0
SANOFI,2017-12-31,Independent,Body Corporate,13909587.0
SANOFI,2018-03-31,Independent,HOECHST GMBH,13904722.0
SANOFI,2018-06-30,Independent,HOECHST GMBH,13904722.0
SANOFI,2018-09-30,Independent,HOECHST GMBH,13904722.0
SANOFI,2018-12-31,Independent,Hoechst Gmbh,13904722.0
SANOFI,2019-03-31,Independent,Hoechst Gmbh,13904722.0
SANOFI,2019-06-30,Independent,Hoechst Gmbh,13904722.0
SANOFI,2019-09-30,Independent,Hoechst Gmbh,13904722.0
SANOFI,2019-12-31,Independent,HOECHST GMBH,13904722.0
SANOFI,2020-03-31,Independent,HOECHST GMBH,13904722.0
SANOFI,2020-06-30,Independent,AAACH1067P,13904722.0
SANOFI,2020-09-30,Independent,HOECHST GMBH,13904722.0
SANOFI,2020-12-31,Independent,HOECHST GMBH,13904722.0
